37696988,18.25
37997241,12.25
37998242,14.00
37999243,14.50
38000244,14.50
38001245,15.00
38002246,15.00
38003247,15.25
38004248,15.50
38005249,15.50
38006250,15.50
38007251,15.75
38008252,15.75
38009253,16.00
38010254,16.00
38011255,16.00
38012256,16.00
38013257,16.25
38014258,16.25
38015259,16.25
38016260,16.25
38017261,16.25
38018262,16.25
38019263,16.50
38020264,16.50
38021265,16.50
38022266,16.50
38023267,16.50
38024268,16.50
38025269,16.75
38026270,16.75
38027271,16.75
38028272,16.75
38029273,16.75
38030274,16.75
38031275,17.00
38032276,16.75
38033277,17.00
38034278,17.00
38035279,17.00
38036280,17.00
38037281,17.00
38038282,17.00
38039283,17.00
38040284,17.00
38041285,17.00
38042286,17.00
38043287,17.00
38044288,17.25
38045289,17.00
38046290,17.25
38047291,17.25
38048292,17.25
38049293,17.25
38050294,17.25
38051295,17.25
38052296,17.25
38053297,17.25
38054298,17.25
38055299,17.25
38056300,17.25
38057302,17.25
38058303,17.25
38059304,17.25
38060305,17.25
38061306,17.25
38062307,17.25
38063308,17.25
38064309,17.25
38065310,17.50
38066311,17.50
38067312,17.50
38068313,17.50
38069314,17.50
38070315,17.50
38071316,17.50
38072317,17.50
38073318,17.50
38074319,17.50
38075320,17.50
38076321,17.50
38077322,17.50
38078323,17.50
38079324,17.50
38080325,17.50
38081326,17.50
38082327,17.50
38083328,17.50
38084329,17.50
38085330,17.50
38086331,17.50
38087332,17.50
38088333,17.50
38089334,17.50
38090335,17.50
38091336,17.50
38092337,17.50
38093338,17.50
38094339,17.75
38095340,17.50
38096342,17.50
38097343,17.50
38098344,17.50
38099345,17.50
38100346,17.75
38101347,17.75
38102348,17.75
38103349,17.75
38104350,17.75
38105351,17.75
38106352,17.75
38107353,17.75
38108354,17.75
38109355,17.75
38110356,17.75
38111357,17.75
38112358,17.75
38113359,17.75
38114360,17.75
38115361,17.75
38116362,17.75
38117363,17.75
38118364,17.75
38119365,17.75
38120366,17.75
38121367,17.75
38122368,17.75
38123369,17.75
38124370,17.75
38125371,17.75
38126372,17.75
38127373,17.75
38128374,17.75
38129375,17.75
38130376,17.75
38131377,17.75
38132378,17.75
38133379,17.75
38134380,17.75
38135382,17.75
38136383,17.75
38137384,17.75
38138385,17.75
38139386,17.75
38140387,17.75
38141388,17.75
38142389,17.75
38143390,17.75
38144391,17.75
38145392,17.75
38146393,17.75
38147394,17.75
38148395,17.75
38149396,17.75
38150397,17.75
38151398,17.75
38152399,18.00
38153400,17.75
38154401,17.75
38155402,17.75
38156403,17.75
38157404,18.00
38158405,17.75
38159406,17.75
38160407,18.00
38161408,18.00
38162409,18.00
38163410,18.00
38164411,18.00
38165412,18.00
38166413,18.00
38167414,17.75
38168415,17.75
38169416,18.00
38170417,18.00
38171418,18.00
38172419,18.00
38173420,18.00
38174422,18.00
38175423,18.00
38176424,18.00
38177425,18.00
38178426,18.00
38179427,18.00
38180428,18.00
38181429,18.00
38182430,18.00
38183431,18.00
38184432,18.00
38185433,18.00
38186434,18.00
38187435,18.00
38188436,18.00
38189437,18.00
38190438,18.00
38191439,18.00
38192440,18.00
38193441,18.00
38194442,18.00
38195443,18.00
38196444,18.00
38197445,18.00
38198446,18.00
38199447,18.00
38200448,18.00
38201449,18.00
38202450,18.00
38203451,18.00
38204452,18.00
38205453,18.00
38206454,18.00
38207455,18.00
38208456,18.00
38209457,18.00
38210458,18.00
38211459,18.00
38212460,18.00
38213462,18.00
38214463,18.00
38215464,18.00
38216465,18.00
38217466,18.00
38218467,18.00
38219468,18.00
38220469,18.00
38221470,18.00
38222471,18.00
38223472,18.00
38224473,18.00
38225474,18.00
38226475,18.00
38227476,18.00
38228477,18.00
38229478,18.00
38230479,18.00
38231480,18.00
38232481,18.00
38233482,18.00
38234483,18.00
38235484,18.00
38236485,18.00
38237486,18.00
38238487,18.00
38239488,18.00
38240489,18.00
38241490,18.00
38242491,18.00
38243492,18.00
38244493,18.00
38245494,18.00
38246495,18.00
38247496,18.00
38248497,18.00
38249498,18.00
38250499,18.00
38251500,18.00
38252502,18.00
38253503,18.00
38254504,18.00
38255505,18.00
38256506,18.00
38257507,18.00
38258508,18.00
38259509,18.00
38260510,18.00
38261511,18.00
38262512,18.00
38263513,18.00
38264514,18.00
38265515,18.00
38266516,18.00
38267517,18.00
38268518,18.00
38269519,18.00
38270520,18.00
38271521,18.00
38272522,18.00
38273523,18.00
38274524,18.00
38275525,18.00
38276526,18.00
38277527,18.00
38278528,18.00
38279529,18.00
38280530,18.00
38281531,18.00
38282532,18.00
38283533,18.00
38284534,18.00
38285535,18.00
38286536,18.00
38287537,18.00
38288538,18.00
38289539,18.00
