time,downstream, side, upstream, h_status1,20.37,18.48,
273,19.87,19.41,
274,19.94,19.44,
275,19.99,19.34,
276,19.87,19.32,
277,19.95,19.45,
278,20.00,19.52,
279,20.09,19.59,
280,20.04,19.58,
281,20.10,19.52,
282,20.05,19.62,
283,20.02,19.52,
284,20.05,19.55,
285,20.05,19.57,
286,20.04,19.63,
287,20.05,19.65,
288,20.06,19.59,
289,20.04,19.48,
290,20.09,19.52,
291,20.12,19.68,
292,20.11,19.83,
293,20.12,19.87,
294,20.24,19.87,
295,20.15,19.91,
296,20.15,19.95,
297,20.20,19.87,
298,20.28,19.86,
299,20.28,19.95,
300,20.22,19.89,
301,20.16,19.82,
302,20.18,19.75,
303,20.17,19.91,
304,20.16,19.98,
305,20.27,19.98,
306,20.20,19.95,
307,20.20,19.84,
308,20.18,19.73,
309,20.13,19.84,
310,20.23,19.87,
311,20.15,19.76,
312,20.09,19.52,
313,20.09,19.45,
314,20.09,19.50,
315,20.10,19.55,
316,20.09,19.62,
317,20.10,19.43,
318,20.08,19.55,
319,20.04,19.68,
320,19.98,19.35,
321,19.99,19.36,
322,19.94,19.41,
323,19.89,19.27,
324,19.94,19.25,
325,19.89,19.34,
326,19.94,19.41,
327,19.84,19.20,
328,19.91,19.23,
329,19.82,19.20,
330,19.80,19.16,
331,19.75,19.15,
332,19.80,19.09,
333,19.71,19.05,
334,19.71,19.02,
335,19.72,19.20,
336,19.82,19.23,
337,19.80,19.27,
338,19.87,19.31,
339,19.86,19.36,
340,19.86,19.40,
341,19.87,19.44,
342,19.91,19.41,
343,19.84,19.32,
344,19.84,19.23,
345,19.84,19.25,
346,19.87,19.32,
347,19.86,19.48,
348,19.87,19.41,
349,19.75,19.22,
350,19.84,19.23,
351,19.86,19.23,
352,19.84,19.18,
353,19.78,19.16,
354,19.72,19.05,
355,19.69,19.04,
356,19.67,19.04,
357,19.69,19.01,
358,19.62,19.02,
359,19.62,19.02,
360,19.69,19.19,
361,19.66,19.00,
362,19.59,18.96,
363,19.64,19.00,
364,19.61,19.11,
365,19.60,19.00,
366,19.60,18.99,
367,19.61,19.04,
368,19.62,19.05,
369,19.54,19.10,
370,19.64,19.13,
371,19.56,19.08,
372,19.66,19.05,
373,19.59,19.12,
374,19.58,19.01,
375,19.58,18.91,
376,19.59,18.94,
377,19.56,19.05,
378,19.65,19.18,
379,19.69,19.20,
380,19.65,19.12,
381,19.76,19.30,
382,19.73,19.36,
383,19.77,19.29,
384,19.73,19.24,
385,19.71,19.33,
386,19.78,19.32,
387,19.84,19.41,
388,19.78,19.29,
389,19.84,19.42,
390,19.84,19.29,
391,19.75,19.29,
392,19.77,19.20,
393,19.73,19.20,
394,19.76,19.18,
395,19.77,19.37,
396,19.73,19.31,
397,19.78,19.37,
398,19.80,19.33,
399,19.73,19.21,
400,19.76,19.32,
401,19.86,19.44,
402,19.86,19.45,
403,19.87,19.48,
404,19.91,19.47,
405,19.87,19.48,
406,19.91,19.52,
407,19.87,19.57,
408,19.87,19.55,
409,19.87,19.35,
410,19.71,19.20,
411,19.77,19.20,
412,19.75,19.23,
413,19.70,19.09,
414,19.67,19.02,
415,19.65,19.09,
416,19.59,19.02,
417,19.59,19.11,
418,19.67,19.18,
419,19.71,19.26,
420,19.76,19.22,
421,19.60,19.12,
422,19.69,19.20,
423,19.67,19.23,
424,19.67,19.23,
425,19.71,19.16,
426,19.72,19.20,
427,19.69,19.20,
428,19.66,19.15,
429,19.70,19.34,
430,19.78,19.37,
431,19.70,19.18,
432,19.71,19.18,
433,19.76,19.26,
434,19.77,19.43,
435,19.75,19.41,
436,19.78,19.36,
437,19.77,19.48,
438,19.77,19.42,
439,19.84,19.34,
440,19.73,19.38,
441,19.89,19.40,
442,19.78,19.46,
443,19.75,19.31,
444,19.69,19.10,
445,19.69,19.12,
446,19.73,19.29,
447,19.69,19.27,
448,19.71,19.18,
449,19.66,19.12,
450,19.70,19.04,
451,19.62,19.16,
452,19.73,19.44,
453,19.82,19.38,
454,19.76,19.42,
455,19.82,19.47,
456,19.84,19.48,
457,19.80,19.48,
458,19.80,19.45,
459,19.82,19.48,
460,19.91,19.55,
461,19.84,19.45,
462,19.80,19.36,
463,19.80,19.35,
464,19.72,19.27,
465,19.82,19.36,
466,19.77,19.30,
467,19.80,19.42,
468,19.86,19.45,
469,19.84,19.52,
470,19.84,19.53,
471,19.87,19.44,
472,19.86,19.46,
473,19.87,19.53,
474,19.84,19.45,
475,19.76,19.30,
476,19.78,19.23,
477,19.84,19.27,
478,19.72,19.22,
479,19.71,19.02,
480,19.62,19.08,
481,19.54,19.00,
482,19.58,18.99,
483,19.59,18.98,
484,19.53,18.95,
485,19.58,18.99,
486,19.52,18.98,
487,19.53,19.00,
488,19.58,18.98,
489,19.62,19.14,
490,19.73,19.30,
491,19.78,19.36,
492,19.80,19.58,
493,19.84,19.57,
494,19.78,19.43,
495,19.80,19.19,
496,19.78,19.34,
497,19.77,19.40,
498,19.71,19.17,
499,19.65,19.14,
500,19.73,19.19,
501,19.70,19.29,
502,19.73,19.27,
503,19.80,19.34,
504,19.80,19.42,
505,19.87,19.52,
506,19.91,19.62,
507,19.91,19.66,
508,19.91,19.55,
509,19.86,19.31,
510,19.77,19.22,
511,19.80,19.25,
512,19.84,19.45,
513,19.87,19.46,
514,19.78,19.23,
515,19.86,19.43,
516,19.84,19.51,
517,19.87,19.51,
518,19.89,19.36,
519,19.80,19.29,
520,19.91,19.47,
521,19.84,19.49,
522,19.91,19.37,
523,19.80,19.26,
524,19.84,19.34,
525,19.87,19.52,
526,19.93,19.63,
527,19.84,19.52,
528,19.95,19.38,
529,19.99,19.49,
530,19.91,19.48,
531,19.82,19.48,
532,19.93,19.51,
533,19.94,19.50,
534,19.84,19.29,
535,19.71,19.31,
536,19.80,19.37,
537,19.87,19.48,
538,19.87,19.37,
539,19.77,19.32,
540,19.84,19.33,
541,19.91,19.48,
542,19.87,19.52,
543,19.87,19.65,
544,19.93,19.67,
545,20.02,19.77,
546,19.96,19.75,
547,20.04,19.81,
548,20.11,19.80,
549,19.98,19.76,
550,20.04,19.71,
551,20.05,19.71,
552,20.02,19.68,
553,20.06,19.63,
554,20.02,19.63,
555,20.05,19.62,
556,19.95,19.55,
557,19.96,19.46,
558,19.98,19.49,
559,19.98,19.54,
560,19.94,19.55,
561,19.96,19.42,
562,19.89,19.41,
563,19.87,19.53,
564,19.93,19.55,
565,19.94,19.66,
566,19.98,19.71,
567,19.98,19.64,
568,20.08,19.73,
569,19.99,19.79,
570,20.09,19.82,
571,20.08,19.89,
572,20.11,19.94,
573,19.94,19.69,
574,20.06,19.75,
575,20.05,19.70,
576,20.13,19.75,
577,20.17,19.87,
578,20.06,19.77,
579,19.93,19.52,
580,19.91,19.41,
581,19.94,19.66,
582,19.96,19.60,
583,19.89,19.46,
584,19.91,19.27,
585,19.87,19.24,
586,19.84,19.32,
587,19.80,19.29,
588,19.93,19.45,
589,19.78,19.30,
590,19.84,19.40,
591,19.73,19.16,
592,19.66,18.97,
593,19.70,19.16,
594,19.76,19.20,
595,19.66,19.11,
596,19.77,19.20,
597,19.72,19.19,
598,19.76,19.32,
599,19.78,19.26,
600,19.77,19.02,
601,19.61,18.92,
602,19.64,18.88,
603,19.66,19.02,
604,19.61,19.05,
605,19.66,19.25,
606,19.75,19.37,
607,19.72,19.24,
608,19.71,19.25,
609,19.72,19.14,
610,19.64,19.12,
611,19.56,18.99,
612,19.59,18.96,
613,19.58,18.97,
614,19.62,18.91,
615,19.59,19.01,
616,19.60,19.15,
617,19.66,19.23,
618,19.72,19.23,
619,19.76,19.33,
620,19.77,19.29,
621,19.72,19.29,
622,19.80,19.34,
623,19.72,19.27,
624,19.69,19.12,
625,19.69,19.26,
626,19.69,19.35,
627,19.76,19.29,
628,19.77,19.32,
629,19.71,19.20,
630,19.69,19.12,
631,19.65,19.12,
632,19.67,19.27,
633,19.62,19.03,
634,19.62,19.01,
635,19.60,19.05,
636,19.60,19.10,
637,19.69,19.11,
638,19.67,19.20,
639,19.65,19.19,
640,19.61,19.23,
641,19.62,19.20,
642,19.69,19.38,
643,19.76,19.48,
644,19.82,19.57,
645,19.87,19.59,
646,19.76,19.29,
647,19.72,19.29,
648,19.84,19.61,
649,19.77,19.30,
650,19.70,19.23,
651,19.73,19.35,
652,19.84,19.46,
653,19.86,19.55,
654,19.84,19.48,
655,19.86,19.62,
656,19.87,19.65,
657,19.93,19.58,
658,19.89,19.60,
659,19.87,19.55,
660,19.95,19.63,
661,19.95,19.60,
662,19.91,19.60,
663,20.04,19.72,
664,19.96,19.77,
665,20.02,19.77,
666,19.95,19.72,
667,19.87,19.64,
668,19.77,19.20,
669,19.78,19.35,
670,19.84,19.38,
671,19.76,19.20,
672,19.76,19.30,
673,19.82,19.46,
674,19.80,19.27,
675,19.75,19.29,
676,19.77,19.23,
677,19.86,19.33,
678,19.77,19.33,
679,19.69,19.18,
680,19.73,19.11,
681,19.73,19.29,
682,19.75,19.29,
683,19.75,19.35,
684,19.78,19.32,
685,19.82,19.40,
686,19.86,19.40,
687,19.82,19.29,
688,19.72,19.16,
689,19.67,19.09,
690,19.70,19.05,
691,19.71,19.06,
692,19.75,19.30,
693,19.72,19.24,
694,19.75,19.20,
695,19.80,19.24,
696,19.72,19.27,
697,19.86,19.55,
698,19.96,19.51,
699,19.89,19.59,
700,19.87,19.58,
701,19.86,19.49,
702,19.82,19.54,
703,19.87,19.52,
704,19.89,19.60,
705,19.87,19.55,
706,19.89,19.51,
707,19.84,19.45,
708,19.78,19.22,
709,19.71,19.10,
710,19.67,19.10,
711,19.61,18.95,
712,19.65,19.13,
713,19.67,19.29,
714,19.75,19.35,
715,19.77,19.33,
716,19.72,19.29,
717,19.65,19.09,
718,19.72,19.21,
719,19.71,19.29,
720,19.72,19.36,
721,19.75,19.23,
722,19.75,19.34,
723,19.76,19.35,
724,19.71,19.19,
725,19.61,19.16,
726,19.71,19.23,
727,19.77,19.29,
728,19.73,19.31,
729,19.80,19.37,
730,19.76,19.24,
731,19.65,19.05,
732,19.70,19.05,
733,19.65,19.04,
734,19.64,19.06,
735,19.65,19.05,
736,19.72,19.16,
737,19.64,19.03,
738,19.64,19.08,
739,19.61,19.10,
740,19.60,19.02,
741,19.62,19.12,
742,19.62,19.18,
743,19.61,19.12,
744,19.67,19.16,
745,19.77,19.31,
746,19.77,19.38,
747,19.72,19.36,
748,19.77,19.27,
749,19.62,19.06,
750,19.67,19.20,
751,19.70,19.32,
752,19.80,19.34,
753,19.73,19.32,
754,19.70,19.37,
755,19.76,19.12,
756,19.75,19.16,
757,19.77,19.27,
758,19.78,19.38,
759,19.80,19.47,
760,19.82,19.50,
761,19.75,19.40,
762,19.77,19.30,
763,19.76,19.25,
764,19.82,19.36,
765,19.75,19.21,
766,19.73,19.20,
767,19.70,19.14,
768,19.75,19.25,
769,19.77,19.30,
770,19.78,19.33,
771,19.75,19.33,
772,19.80,19.36,
773,19.78,19.36,
774,19.75,19.32,
775,19.78,19.42,
776,19.82,19.34,
777,19.75,19.31,
778,19.86,19.44,
779,19.78,19.41,
780,19.82,19.56,
781,19.84,19.59,
782,19.86,19.58,
783,19.87,19.48,
784,19.82,19.37,
785,19.71,19.21,
786,19.76,19.30,
787,19.77,19.34,
788,19.84,19.45,
789,19.84,19.52,
790,19.86,19.46,
791,19.87,19.62,
792,19.84,19.44,
793,19.80,19.22,
794,19.80,19.20,
795,19.80,19.30,
796,19.80,19.45,
797,19.87,19.48,
798,19.86,19.53,
799,19.89,19.45,
800,19.91,19.52,
801,19.87,19.60,
802,19.91,19.62,
803,19.98,19.66,
804,19.91,19.56,
805,19.82,19.24,
806,19.71,19.12,
807,19.78,19.20,
808,19.76,19.19,
809,19.82,19.33,
810,19.77,19.37,
811,19.76,19.34,
812,19.80,19.34,
813,19.75,19.24,
814,19.73,19.25,
815,19.71,19.29,
816,19.72,19.16,
817,19.72,19.32,
818,19.80,19.30,
819,19.76,19.26,
820,19.75,19.33,
821,19.75,19.30,
822,19.73,19.23,
823,19.73,19.34,
824,19.82,19.36,
825,19.69,19.22,
826,19.69,19.03,
827,19.64,19.06,
828,19.60,18.96,
829,19.56,18.91,
830,19.72,19.20,
831,19.75,19.31,
832,19.77,19.51,
833,19.72,19.26,
834,19.70,19.23,
835,19.71,19.23,
836,19.61,19.06,
837,19.54,19.02,
838,19.66,19.16,
839,19.70,19.22,
840,19.67,19.27,
841,19.62,19.23,
842,19.76,19.36,
843,19.80,19.60,
844,19.87,19.60,
845,19.91,19.61,
846,19.87,19.60,
847,19.84,19.47,
848,19.89,19.54,
849,20.06,19.87,
850,19.86,19.42,
851,19.91,19.34,
852,19.95,19.60,
853,19.91,19.30,
854,19.86,19.40,
855,19.80,19.44,
856,19.78,19.37,
857,19.80,19.31,
858,19.71,19.22,
859,19.67,19.24,
860,19.77,19.37,
861,19.76,19.45,
862,19.87,19.49,
863,19.93,19.69,
864,19.98,19.77,
865,19.86,19.54,
866,19.86,19.45,
867,19.95,19.59,
868,19.99,19.68,
869,19.95,19.73,
870,20.02,19.73,
871,20.06,19.82,
872,20.04,19.72,
873,20.00,19.60,
874,19.91,19.55,
875,20.10,19.71,
876,20.10,19.83,
877,20.05,19.84,
878,20.08,19.64,
879,20.00,19.55,
880,19.84,19.23,
881,19.91,19.30,
882,19.86,19.24,
883,19.87,19.31,
884,19.84,19.29,
885,19.86,19.37,
886,19.86,19.45,
887,19.93,19.54,
888,19.95,19.63,
889,20.02,19.68,
890,19.91,19.62,
891,19.87,19.42,
892,19.89,19.40,
893,19.84,19.38,
894,19.87,19.41,
895,19.80,19.30,
896,19.76,19.20,
897,19.71,18.99,
898,19.70,19.24,
899,19.80,19.33,
900,19.80,19.35,
901,19.75,19.23,
902,19.67,19.12,
903,19.67,19.20,
904,19.78,19.34,
905,19.77,19.45,
906,19.86,19.47,
907,19.87,19.54,
908,19.86,19.58,
909,19.84,19.33,
910,19.84,19.34,
911,19.78,19.20,
912,19.76,19.29,
913,19.87,19.37,
914,19.80,19.51,
915,19.91,19.53,
916,19.87,19.55,
917,19.87,19.52,
918,19.93,19.57,
919,19.91,19.51,
920,19.91,19.51,
921,19.87,19.52,
922,19.93,19.63,
923,19.80,19.42,
924,19.73,19.09,
925,19.72,19.14,
926,19.70,18.98,
927,19.75,19.20,
928,19.72,19.33,
929,19.91,19.55,
930,19.93,19.66,
931,19.87,19.42,
932,19.87,19.45,
933,19.86,19.43,
934,19.84,19.45,
935,19.87,19.45,
936,19.82,19.34,
937,19.84,19.45,
938,19.87,19.48,
939,19.99,19.59,
940,19.91,19.52,
941,19.87,19.56,
942,19.91,19.32,
943,19.82,19.27,
944,19.82,19.31,
945,19.78,19.41,
946,19.82,19.45,
947,19.89,19.37,
948,19.89,19.43,
949,19.80,19.45,
950,19.84,19.30,
951,19.78,19.27,
952,19.69,19.09,
953,19.61,18.98,
954,19.72,19.09,
955,19.71,19.17,
956,19.77,19.24,
957,19.78,19.42,
958,19.82,19.47,
959,19.82,19.43,
960,19.91,19.42,
961,19.86,19.41,
962,19.86,19.34,
963,19.84,19.25,
964,19.76,19.37,
965,19.87,19.48,
966,19.84,19.48,
967,19.84,19.29,
968,19.77,19.17,
969,19.80,19.27,
970,19.80,19.34,
971,19.77,19.34,
972,19.78,19.18,
973,19.67,19.14,
974,19.62,19.10,
976,19.73,19.21,
977,19.69,19.40,
978,19.82,19.45,
979,19.77,19.50,
980,19.73,19.25,
981,19.70,19.16,
982,19.73,19.22,
983,19.73,19.18,
984,19.78,19.24,
985,19.62,19.03,
986,19.70,19.09,
987,19.67,19.09,
988,19.67,19.20,
989,19.73,19.21,
990,19.61,19.05,
991,19.62,19.00,
992,19.70,19.21,
993,19.78,19.41,
994,19.82,19.61,
995,19.95,19.62,
996,19.87,19.62,
997,19.94,19.63,
998,19.98,19.66,
999,19.91,19.79,
1000,19.94,19.73,
1001,19.87,19.62,
1002,19.94,19.73,
1003,19.98,19.73,
1004,19.99,19.64,
1005,19.96,19.56,
1006,19.87,19.30,
1007,19.86,19.33,
1008,19.77,19.25,
1009,19.82,19.29,
1010,19.77,19.18,
1011,19.82,19.34,
1012,19.86,19.42,
1013,19.96,19.48,
1014,19.87,19.55,
1015,19.84,19.32,
1016,19.73,19.23,
1017,19.86,19.23,
1018,19.80,19.36,
1019,19.91,19.49,
1020,19.86,19.54,
1021,19.94,19.56,
1022,19.93,19.65,
1023,19.96,19.63,
1024,19.80,19.27,
1025,19.77,19.12,
1026,19.77,19.19,
1027,19.62,19.08,
1028,19.77,19.02,
1029,19.64,19.00,
1030,19.77,19.24,
1031,19.82,19.43,
1032,19.89,19.54,
1033,19.87,19.52,
1034,19.84,19.47,
1035,19.87,19.57,
1036,19.78,19.30,
1037,19.73,19.20,
1038,19.80,19.32,
1039,19.84,19.51,
1040,19.87,19.45,
1041,19.89,19.49,
1042,19.91,19.55,
1043,19.96,19.52,
1044,19.89,19.56,
1045,19.93,19.56,
1046,19.82,19.21,
1047,19.86,19.34,
1048,19.84,19.48,
1049,19.84,19.30,
1050,19.82,19.34,
1051,19.87,19.44,
1052,19.80,19.37,
1053,19.86,19.34,
1054,19.87,19.45,
1055,19.86,19.47,
1056,19.86,19.41,
1057,19.84,19.34,
1058,19.91,19.40,
1059,19.91,19.45,
1060,19.84,19.37,
1061,19.82,19.25,
1062,20.06,19.98,
1063,20.02,19.73,
1064,20.06,19.83,
1065,19.98,19.70,
1066,19.87,19.45,
1067,19.82,19.25,
1068,19.84,19.35,
1069,19.91,19.61,
1070,19.94,19.61,
1071,19.87,19.49,
1072,19.96,19.58,
1073,19.98,19.65,
1074,20.04,19.60,
1075,19.98,19.42,
1076,19.89,19.55,
1077,19.95,19.65,
1078,19.96,19.69,
1079,19.99,19.75,
1080,19.96,19.73,
1081,19.95,19.73,
1082,20.05,19.79,
1083,20.09,19.70,
1084,20.08,19.66,
1085,20.02,19.67,
1086,19.98,19.55,
1087,19.95,19.62,
1088,20.02,19.63,
1089,20.02,19.62,
1090,19.94,19.45,
1091,19.78,19.30,
1092,19.87,19.40,
1093,19.96,19.51,
1094,19.84,19.57,
1095,19.87,19.52,
1096,19.91,19.38,
1097,19.91,19.42,
1098,19.84,19.47,
1099,19.87,19.51,
1100,19.94,19.51,
1101,19.91,19.57,
1102,19.98,19.61,
1103,19.91,19.56,
1104,20.02,19.49,
1105,19.91,19.43,
1106,19.82,19.36,
1107,19.98,19.49,
1108,19.98,19.66,
1109,20.04,19.72,
1110,19.94,19.57,
1111,19.84,19.27,
1112,19.86,19.29,
1113,19.87,19.37,
1114,19.87,19.48,
1115,19.91,19.54,
1116,19.94,19.52,
1117,19.86,19.54,
1118,20.00,19.57,
1119,19.96,19.66,
1120,20.02,19.63,
1121,20.02,19.70,
1122,20.06,19.69,
1123,20.02,19.72,
1124,20.02,19.65,
1125,20.06,19.66,
1126,20.04,19.56,
1127,19.91,19.37,
1128,19.86,19.23,
1129,19.87,19.31,
1130,19.91,19.43,
1131,19.91,19.46,
1132,19.87,19.47,
1133,19.91,19.43,
1134,19.91,19.45,
1135,19.87,19.50,
1136,20.00,19.49,
1137,19.99,19.56,
1138,19.91,19.51,
1139,19.91,19.52,
1140,19.89,19.38,
1141,19.80,19.31,
1142,19.87,19.31,
1143,19.91,19.49,
1144,19.91,19.48,
1145,19.87,19.52,
1146,19.94,19.56,
1147,19.94,19.48,
1148,19.87,19.42,
1149,19.78,19.23,
1150,19.77,19.12,
1151,19.80,19.16,
1152,19.70,19.05,
1153,19.72,19.02,
1154,19.71,19.18,
1155,19.70,19.16,
1156,19.70,19.08,
1157,19.72,19.25,
1158,19.76,19.35,
1159,19.76,19.23,
1160,19.77,19.34,
1161,19.78,19.34,
1162,19.80,19.33,
1163,19.80,19.44,
1164,19.84,19.42,
1165,19.89,19.48,
1166,19.91,19.43,
1167,19.87,19.51,
1168,19.91,19.57,
1169,19.93,19.57,
1170,20.02,19.66,
1171,19.91,19.47,
1172,19.75,19.17,
1173,19.76,19.17,
1174,19.82,19.34,
1175,19.87,19.48,
1176,19.84,19.38,
1177,19.87,19.45,
1178,19.86,19.43,
1179,19.87,19.30,
1180,19.87,19.47,
1181,19.98,19.55,
1182,19.93,19.57,
1183,19.91,19.52,
1184,19.95,19.63,
1185,19.95,19.60,
1186,19.95,19.73,
1187,20.06,19.74,
1188,20.06,19.84,
1189,20.05,19.82,
1190,20.02,19.75,
1191,20.02,19.76,
1192,20.08,19.77,
1193,20.08,19.90,
1194,20.05,19.87,
1195,20.06,19.70,
1196,20.00,19.55,
1197,19.87,19.31,
1198,19.91,19.31,
1199,19.91,19.38,
1200,19.93,19.41,
1201,19.76,19.20,
1202,19.84,19.23,
1203,19.80,19.42,
1204,19.87,19.42,
1205,19.86,19.45,
1206,19.89,19.30,
1207,19.84,19.41,
1208,19.73,19.04,
1209,19.72,19.12,
1210,19.78,19.38,
1211,19.86,19.58,
1212,19.91,19.62,
1213,19.93,19.62,
1214,19.93,19.55,
1215,19.94,19.54,
1216,19.87,19.52,
1217,19.87,19.49,
1218,19.84,19.29,
1219,19.80,19.23,
1220,19.87,19.41,
1221,19.94,19.50,
1222,19.91,19.52,
1223,19.87,19.42,
1224,19.91,19.46,
1225,19.93,19.45,
1226,19.91,19.41,
1227,19.84,19.21,
1228,19.78,19.20,
1229,19.76,19.16,
1230,19.80,19.19,
1231,19.87,19.43,
1232,19.86,19.41,
1233,19.84,19.31,
1234,19.87,19.50,
1235,19.89,19.54,
1236,20.00,19.60,
1237,19.98,19.60,
1238,19.91,19.58,
1239,19.96,19.61,
1240,19.96,19.55,
1241,19.87,19.44,
1242,19.91,19.52,
1243,19.95,19.62,
1244,19.99,19.65,
1245,20.05,19.74,
1246,19.95,19.57,
1247,19.98,19.30,
