1460134800, 23.62, 30.22
1460135100, 25.46, 28.09
1460135401, 27.07, 26.62
1460135701, 26.68, 27.09
1460136002, 26.35, 27.26
1460136302, 25.89, 27.86
1460136602, 25.46, 28.36
1460136903, 25.19, 28.83
1460137203, 25.08, 28.93
1460137504, 24.83, 29.26
1460137804, 24.61, 29.59
1460138104, 24.60, 29.63
1460138405, 25.76, 28.44
1460138705, 27.13, 26.94
1460139006, 27.00, 27.08
1460139306, 26.35, 27.81
1460139606, 25.97, 28.18
1460139907, 25.74, 28.68
1460140207, 25.33, 28.96
1460140508, 25.20, 29.22
1460140808, 25.00, 29.32
1460141108, 24.70, 29.48
1460141409, 24.49, 29.43
1460141709, 24.29, 29.49
1460142010, 24.61, 29.51
1460142310, 26.56, 27.53
1460142610, 27.29, 26.76
1460142911, 27.13, 26.90
1460143211, 26.81, 27.26
1460143511, 27.06, 26.94
1460143812, 27.60, 26.36
1460144112, 27.21, 26.59
1460144413, 26.79, 26.95
1460144713, 26.36, 27.54
1460145013, 26.06, 27.80
1460145314, 25.69, 28.20
1460145614, 25.65, 28.18
1460145915, 27.47, 26.65
1460146215, 27.26, 26.56
1460146515, 26.90, 26.67
1460146816, 26.39, 27.23
1460147116, 25.93, 27.30
1460147417, 25.54, 27.74
1460147717, 25.18, 28.15
1460148017, 24.89, 28.55
1460148318, 24.94, 28.55
1460148618, 24.91, 28.71
1460148919, 24.83, 28.87
1460149219, 24.64, 29.16
1460149519, 24.56, 29.23
1460149820, 24.25, 29.19
1460150120, 23.90, 29.20
1460150421, 23.79, 29.32
1460150721, 23.75, 29.62
1460151021, 23.84, 29.48
1460151322, 23.83, 29.36
1460151622, 23.91, 29.56
1460151923, 23.88, 29.52
1460152223, 23.91, 29.36
1460152523, 23.72, 29.26
1460152824, 23.68, 29.22
1460153124, 23.79, 29.32
1460153425, 24.35, 29.06
1460153725, 24.61, 29.11
1460154025, 24.47, 29.19
1460154326, 24.35, 29.06
1460154626, 24.42, 29.06
1460154926, 24.38, 29.02
1460155227, 24.35, 29.02
1460155527, 24.61, 28.91
1460155828, 24.51, 28.87
1460156128, 24.55, 28.96
1460156428, 24.60, 28.87
1460156729, 24.61, 28.76
1460157029, 24.62, 28.69
1460157330, 24.93, 28.36
1460157630, 25.09, 28.17
1460157930, 24.93, 28.12
1460158231, 24.83, 28.27
1460158531, 24.80, 28.58
1460158832, 26.09, 27.32
1460159132, 25.54, 27.94
1460159432, 25.15, 28.23
1460159733, 25.69, 27.92
1460160033, 25.59, 28.03
1460160334, 25.28, 28.39
1460160634, 25.86, 27.82
1460160934, 25.35, 28.36
1460161235, 25.99, 27.90
1460161535, 25.79, 28.00
1460161836, 25.66, 28.12
1460162136, 26.86, 26.91
1460162436, 28.23, 25.52
1460162737, 29.28, 24.65
1460163037, 29.65, 24.36
1460163338, 29.20, 24.82
1460163638, 28.60, 25.20
1460163938, 27.94, 25.73
1460164239, 27.50, 26.18
1460164539, 27.13, 26.38
1460164840, 27.84, 25.89
1460165140, 28.21, 25.64
1460165440, 28.18, 25.80
1460165741, 29.16, 24.98
1460166041, 30.15, 24.10
1460166342, 30.42, 23.88
1460166642, 30.46, 23.85
1460166942, 30.31, 24.15
1460167243, 29.95, 24.32
1460167543, 29.36, 24.88
1460167844, 29.54, 24.69
1460168144, 29.79, 24.43
1460168444, 29.39, 24.79
1460168745, 29.24, 24.94
1460169045, 28.05, 25.79
1460169346, 28.21, 25.72
1460169646, 29.09, 24.96
1460169946, 28.92, 25.07
1460170247, 27.30, 26.33
1460170547, 27.32, 26.33
1460170848, 27.28, 26.33
1460171148, 27.13, 26.38
1460171448, 26.76, 26.47
1460171749, 26.47, 26.64
1460172049, 27.82, 25.49
1460172350, 28.45, 25.23
1460172650, 27.46, 25.90
1460172950, 27.08, 26.26
1460173251, 27.93, 25.49
1460173551, 26.90, 26.31
1460173852, 26.77, 26.39
1460174152, 28.62, 24.72
1460174453, 29.61, 23.89
1460174753, 30.37, 23.44
1460175053, 29.91, 23.76
1460175354, 29.67, 24.06
1460175654, 29.00, 24.64
1460175955, 28.38, 25.14
1460176255, 28.05, 25.43
1460176555, 27.78, 25.65
1460176856, 27.55, 25.86
1460177156, 27.44, 26.02
1460177457, 27.22, 26.23
1460177757, 27.44, 26.06
1460178057, 29.45, 24.27
1460178358, 30.00, 23.80
1460178658, 29.74, 24.02
1460178959, 29.21, 24.42
1460179259, 28.80, 24.78
1460179559, 28.33, 25.14
1460179860, 27.90, 25.49
1460180160, 27.69, 25.72
1460180461, 27.41, 25.97
1460180761, 27.17, 26.14
1460181061, 27.07, 26.26
1460181362, 27.01, 26.33
1460181662, 28.48, 25.04
1460181963, 29.64, 23.97
1460182263, 29.38, 24.04
1460182563, 28.93, 24.39
1460182864, 28.41, 24.74
1460183164, 28.00, 25.11
1460183465, 27.65, 25.27
1460183765, 27.32, 25.52
1460184065, 27.05, 25.73
1460184366, 26.81, 25.91
1460184666, 26.58, 26.10
1460184967, 26.39, 26.32
1460185267, 26.67, 25.90
1460185567, 28.68, 24.21
1460185868, 28.82, 24.11
1460186168, 28.57, 24.24
1460186469, 28.17, 24.49
1460186769, 27.81, 24.77
1460187069, 27.46, 25.14
1460187370, 27.05, 25.33
1460187670, 26.79, 25.59
1460187971, 26.50, 25.84
1460188271, 26.37, 25.94
1460188571, 26.21, 26.02
1460188872, 26.40, 25.80
1460189172, 28.29, 24.22
1460189473, 28.45, 24.00
1460189773, 28.32, 24.06
1460190073, 27.94, 24.46
1460190374, 27.47, 24.82
1460190674, 27.13, 25.07
1460190975, 26.79, 25.32
1460191275, 26.69, 25.50
1460191575, 26.35, 25.71
1460191876, 26.21, 25.85
1460192176, 26.01, 26.01
1460192477, 25.87, 26.11
1460192777, 25.77, 26.10
1460193077, 25.83, 26.01
1460193378, 25.66, 26.16
1460193678, 25.54, 26.28
1460193979, 25.49, 26.39
1460194279, 25.44, 26.38
1460194579, 25.35, 26.50
1460194880, 25.31, 26.46
1460195180, 25.35, 26.46
1460195481, 25.27, 26.44
1460195781, 25.13, 26.50
1460196081, 25.23, 26.52
1460196382, 25.73, 25.97
1460196682, 27.60, 24.24
1460196983, 28.43, 23.64
1460197283, 28.12, 23.69
1460197583, 27.72, 23.92
1460197884, 27.31, 24.29
1460198184, 26.98, 24.53
1460198485, 26.65, 24.82
1460198785, 26.42, 25.04
1460199085, 25.95, 25.47
1460199386, 25.62, 25.76
1460199686, 25.90, 25.56
1460199987, 27.72, 24.08
1460200287, 28.16, 23.69
1460200587, 27.80, 23.94
1460200888, 27.45, 24.11
1460201188, 27.07, 24.47
1460201489, 26.72, 24.75
1460201789, 26.36, 25.03
1460202089, 26.05, 25.25
1460202390, 25.77, 25.38
1460202690, 25.66, 25.46
1460202991, 25.66, 25.46
1460203291, 26.97, 24.30
1460203591, 27.90, 23.58
1460203892, 27.87, 23.62
1460204192, 27.43, 23.98
1460204493, 26.92, 24.30
1460204793, 26.56, 24.62
1460205093, 26.22, 24.75
1460205394, 26.08, 24.94
1460205694, 25.69, 25.22
1460205995, 25.65, 25.20
1460206295, 25.81, 24.94
1460206595, 27.72, 23.48
1460206896, 27.70, 23.44
1460207196, 27.30, 23.73
1460207497, 26.99, 23.85
1460207797, 26.45, 24.33
1460208097, 26.21, 24.46
1460208398, 25.86, 24.68
1460208698, 25.66, 24.78
1460208999, 25.49, 24.95
1460209299, 25.28, 25.17
1460209599, 26.06, 24.42
1460209900, 27.26, 23.37
1460210200, 27.16, 23.43
1460210501, 27.02, 23.50
1460210801, 26.37, 24.04
1460211101, 26.16, 24.26
1460211402, 25.89, 24.48
1460211702, 25.68, 24.66
1460212003, 25.56, 24.85
1460212303, 25.24, 25.01
1460212603, 25.66, 24.62
1460212904, 27.20, 23.27
1460213204, 26.96, 23.42
1460213505, 26.82, 23.53
1460213805, 26.66, 23.71
1460214105, 26.33, 23.99
1460214406, 26.12, 24.22
1460214706, 25.66, 24.46
1460215007, 25.51, 24.61
1460215307, 25.16, 24.91
1460215607, 25.09, 25.00
1460215908, 24.94, 25.06
1460216208, 24.75, 25.24
1460216509, 24.74, 25.28
1460216809, 24.78, 25.28
1460217109, 25.14, 25.04
1460217410, 26.89, 23.53
1460217710, 27.70, 22.84
1460218011, 27.22, 23.19
1460218311, 26.76, 23.53
1460218611, 26.22, 23.88
1460218912, 25.98, 24.08
1460219212, 25.60, 24.45
1460219513, 25.35, 24.63
1460219813, 25.05, 24.91
1460220113, 24.86, 24.94
1460220414, 24.73, 25.17
1460220714, 24.83, 25.26
1460221014, 24.89, 25.34
1460221315, 24.83, 25.46
1460221615, 24.79, 25.52
1460221916, 24.74, 25.48
1460222216, 24.45, 25.65
1460222516, 24.49, 25.66
1460222817, 24.51, 25.74
1460223117, 24.55, 25.82
1460223418, 24.66, 25.84
1460223718, 25.38, 25.19
1460224018, 27.53, 23.59
1460224319, 28.08, 23.21
1460224619, 28.29, 23.11
1460224920, 28.16, 23.37
1460225220, 27.93, 23.53
1460225520, 27.71, 23.72
1460225821, 27.40, 24.11
1460226121, 27.13, 24.19
1460226422, 26.94, 24.21
1460226722, 26.99, 24.14
1460227022, 26.82, 24.24
1460227323, 26.75, 24.12
1460227623, 27.00, 24.06
1460227924, 27.22, 23.75
1460228224, 27.44, 23.71
1460228524, 27.28, 23.82
1460228825, 27.76, 23.42
1460229125, 27.30, 23.82
1460229426, 27.84, 23.42
1460229726, 27.65, 23.60
1460230026, 26.99, 24.10
1460230327, 26.76, 24.24
1460230627, 26.94, 24.06
1460230928, 29.18, 22.21
1460231228, 29.67, 21.85
1460231528, 29.82, 21.74
1460231829, 29.56, 21.85
1460232129, 29.05, 22.21
1460232430, 28.74, 22.41
1460232730, 28.41, 22.66
1460233030, 28.13, 22.88
1460233331, 27.87, 23.10
1460233631, 27.70, 23.24
1460233932, 27.50, 23.43
1460234232, 27.83, 23.17
1460234532, 27.40, 23.53
1460234833, 27.28, 23.61
1460235133, 27.21, 23.63
1460235434, 27.76, 23.22
1460235734, 29.94, 21.63
1460236034, 30.57, 21.21
1460236335, 30.46, 21.20
1460236635, 30.38, 21.24
1460236936, 30.18, 21.47
1460237236, 30.06, 21.61
1460237537, 29.38, 21.99
1460237837, 29.91, 21.95
1460238137, 29.90, 21.79
1460238438, 29.61, 21.89
1460238738, 29.75, 21.98
1460239039, 29.09, 22.32
1460239339, 29.08, 22.28
1460239639, 28.56, 22.59
1460239940, 28.12, 22.77
1460240240, 27.89, 22.85
1460240541, 28.23, 22.65
1460240841, 28.65, 22.34
1460241141, 28.16, 22.72
1460241442, 28.56, 22.32
1460241742, 28.43, 22.43
1460242043, 28.28, 22.31
1460242343, 30.13, 21.05
1460242643, 30.95, 20.40
1460242944, 30.76, 20.50
1460243244, 30.21, 20.79
1460243545, 30.18, 20.90
1460243845, 30.36, 20.86
1460244145, 30.59, 20.97
1460244446, 30.11, 21.21
1460244746, 30.31, 21.02
1460245047, 29.91, 21.31
1460245347, 29.96, 21.28
1460245647, 29.68, 21.50
1460245948, 29.82, 21.50
1460246248, 29.95, 21.47
1460246549, 30.04, 21.45
1460246849, 30.41, 21.24
1460247150, 31.59, 20.62
1460247450, 31.97, 20.20
1460247750, 31.59, 20.41
1460248051, 31.76, 20.34
1460248351, 31.19, 20.73
1460248652, 30.86, 20.96
1460248952, 30.38, 21.24
1460249252, 30.38, 21.28
1460249553, 30.31, 21.38
1460249853, 31.61, 20.86
1460250154, 32.12, 20.14
1460250454, 32.05, 20.57
1460250754, 32.09, 20.44
1460251055, 31.76, 20.54
1460251355, 31.59, 20.66
1460251656, 31.70, 20.89
1460251956, 32.34, 20.35
1460252257, 32.50, 20.25
1460252557, 32.43, 20.31
1460252857, 32.22, 20.50
1460253158, 32.41, 20.47
1460253458, 31.76, 20.73
1460253759, 31.49, 21.05
1460254059, 31.86, 20.83
1460254359, 32.04, 21.65
1460254660, 32.12, 21.98
1460254960, 32.22, 22.14
1460255261, 32.34, 21.47
1460255561, 32.20, 21.95
1460255861, 32.32, 22.36
1460256162, 32.26, 22.47
1460256462, 32.15, 22.35
1460256763, 32.27, 22.27
1460257063, 32.13, 21.63
1460257364, 32.25, 22.23
1460257664, 32.88, 21.96
1460257964, 33.61, 21.53
1460258265, 33.66, 21.43
1460258565, 33.61, 20.93
1460258866, 33.49, 21.78
1460259166, 33.19, 22.03
1460259466, 33.07, 21.74
1460259767, 32.88, 21.80
1460260067, 32.88, 21.89
1460260368, 32.73, 21.95
1460260668, 32.76, 21.95
1460260969, 32.59, 22.10
1460261269, 32.59, 22.05
1460261569, 32.60, 21.78
1460261870, 33.35, 21.65
1460262170, 33.56, 21.34
1460262471, 33.49, 20.89
1460262771, 33.22, 20.50
1460263071, 33.05, 20.49
1460263372, 32.94, 20.88
1460263672, 32.70, 20.94
1460263973, 32.13, 20.90
1460264273, 32.17, 20.86
1460264573, 32.15, 20.86
1460264874, 31.41, 21.19
1460265174, 30.51, 21.68
1460265475, 29.87, 22.08
1460265775, 30.31, 21.75
1460266076, 30.79, 21.39
1460266376, 30.97, 21.32
1460266676, 31.24, 21.19
1460266977, 32.52, 20.44
1460267277, 32.82, 20.28
1460267578, 32.32, 20.39
1460267878, 31.66, 20.70
1460268178, 31.51, 20.89
1460268479, 31.64, 20.86
1460268779, 31.55, 20.94
1460269080, 31.43, 21.01
1460269380, 30.31, 21.59
1460269680, 29.77, 21.86
1460269981, 29.70, 21.90
1460270281, 30.39, 21.56
1460270582, 30.65, 21.45
1460270882, 30.59, 21.62
1460271183, 29.67, 22.02
1460271483, 31.36, 20.87
1460271783, 32.23, 20.37
1460272084, 32.38, 20.39
1460272384, 32.34, 20.47
1460272685, 31.99, 20.68
1460272985, 30.93, 21.24
1460273285, 30.44, 21.48
1460273586, 30.80, 21.43
1460273886, 30.99, 21.32
1460274187, 30.84, 21.50
1460274487, 29.87, 22.00
1460274787, 29.48, 22.27
1460275088, 29.95, 22.04
1460275388, 30.49, 21.76
1460275689, 30.53, 21.82
1460275989, 30.31, 21.82
1460276289, 31.76, 20.78
1460276590, 32.12, 20.46
1460276890, 32.14, 20.58
1460277191, 32.15, 20.58
1460277491, 31.84, 20.75
1460277792, 30.90, 21.32
1460278092, 30.30, 21.63
1460278392, 30.50, 21.68
1460278693, 30.60, 21.73
1460278993, 30.13, 21.97
1460279294, 29.61, 22.21
1460279594, 29.53, 22.33
1460279894, 29.90, 22.20
1460280195, 29.80, 22.34
1460280495, 29.34, 22.47
1460280796, 29.43, 22.40
1460281096, 31.34, 21.15
1460281396, 32.38, 20.47
1460281697, 32.54, 20.44
1460281997, 32.30, 20.63
1460282298, 31.68, 21.02
1460282598, 30.80, 21.50
1460282899, 30.35, 21.82
1460283199, 30.91, 21.73
1460283499, 31.64, 21.62
1460283800, 30.38, 22.12
1460284100, 29.81, 22.42
1460284401, 29.51, 22.81
1460284701, 29.65, 22.77
1460285001, 29.33, 22.98
1460285302, 29.04, 23.08
1460285602, 28.91, 23.11
1460285903, 28.83, 23.27
1460286203, 29.27, 23.06
1460286503, 31.16, 21.53
1460286804, 31.95, 20.91
1460287104, 31.87, 21.07
1460287405, 31.29, 21.51
1460287705, 30.65, 21.89
1460288006, 30.27, 22.14
1460288306, 30.71, 22.07
1460288606, 29.80, 22.63
1460288907, 29.47, 22.95
1460289207, 29.43, 22.99
1460289508, 29.31, 23.17
1460289808, 29.00, 23.44
1460290108, 28.83, 23.43
1460290409, 29.46, 23.04
1460290709, 30.47, 22.28
1460291010, 31.44, 21.49
1460291310, 31.29, 21.55
1460291610, 31.50, 21.53
1460291911, 30.97, 21.89
1460292211, 30.38, 22.28
1460292512, 29.94, 22.43
1460292812, 30.37, 22.27
1460293112, 29.77, 22.79
1460293413, 29.33, 23.04
1460293713, 29.07, 23.12
1460294014, 29.06, 23.21
1460294314, 28.86, 23.35
1460294615, 28.62, 23.50
1460294915, 28.55, 23.56
1460295215, 28.58, 23.68
1460295516, 28.52, 23.68
1460295816, 28.42, 23.70
1460296117, 28.86, 23.35
1460296417, 30.90, 21.92
1460296717, 31.19, 21.62
1460297018, 31.10, 21.66
1460297318, 31.13, 21.78
1460297619, 30.57, 22.21
1460297919, 30.16, 22.45
1460298219, 29.91, 22.43
1460298520, 29.93, 22.43
1460298820, 29.83, 22.43
1460299121, 29.42, 22.67
1460299421, 29.28, 22.82
1460299721, 29.13, 22.96
1460300022, 29.17, 22.94
1460300322, 29.00, 23.05
1460300623, 28.92, 23.03
1460300923, 29.42, 22.47
1460301223, 31.53, 21.33
1460301524, 31.52, 21.40
1460301824, 31.19, 21.62
1460302125, 30.80, 21.83
1460302425, 31.38, 21.67
1460302726, 30.86, 22.33
1460303026, 31.64, 21.58
1460303326, 32.19, 22.35
1460303627, 32.90, 21.36
1460303927, 30.76, 22.51
1460304228, 30.66, 22.94
1460304528, 32.57, 22.21
1460304828, 30.69, 22.62
1460305129, 29.82, 23.11
1460305429, 30.25, 22.95
1460305730, 30.25, 22.79
1460306030, 29.63, 23.33
1460306330, 31.29, 22.11
1460306631, 33.74, 21.67
1460306931, 33.52, 20.93
1460307232, 32.50, 21.41
1460307532, 33.31, 22.08
1460307833, 33.78, 22.00
1460308133, 33.93, 20.96
1460308433, 32.72, 21.31
1460308734, 32.84, 22.57
1460309034, 33.37, 22.17
1460309335, 33.55, 22.43
1460309635, 33.68, 22.56
1460309935, 33.74, 22.68
1460310236, 33.82, 22.64
1460310536, 34.33, 22.28
1460310837, 35.08, 21.95
1460311137, 34.33, 20.75
1460311438, 33.87, 20.92
1460311738, 34.10, 21.62
1460312038, 34.06, 21.66
1460312339, 34.08, 21.79
1460312639, 33.99, 22.01
1460312940, 34.16, 22.07
1460313240, 34.71, 21.64
1460313540, 34.80, 21.08
1460313841, 34.30, 20.82
1460314141, 33.91, 21.00
1460314442, 34.16, 21.34
1460314742, 34.30, 21.80
1460315043, 34.26, 21.84
1460315343, 34.63, 21.75
1460315643, 35.01, 21.94
1460315944, 34.70, 21.56
1460316244, 34.44, 22.09
1460316545, 34.34, 21.24
1460316845, 34.19, 20.98
1460317146, 33.95, 21.16
1460317446, 33.75, 21.11
1460317746, 33.51, 21.62
1460318047, 33.70, 22.04
1460318347, 33.83, 21.95
1460318648, 33.68, 22.20
1460318948, 33.55, 21.82
1460319248, 33.51, 21.37
1460319549, 33.31, 21.27
1460319849, 33.34, 21.40
1460320150, 33.32, 21.53
1460320450, 33.34, 21.32
1460320751, 33.96, 21.24
1460321051, 34.44, 21.12
1460321351, 34.55, 20.90
1460321652, 34.47, 20.84
1460321952, 34.34, 20.82
1460322253, 34.25, 20.79
1460322553, 33.75, 20.63
1460322853, 33.79, 20.99
1460323154, 33.99, 21.65
1460323454, 34.19, 21.50
1460323755, 33.97, 21.65
1460324055, 33.94, 21.65
1460324356, 33.79, 21.76
1460324656, 33.82, 21.95
1460324956, 33.75, 22.44
1460325257, 33.80, 21.84
1460325557, 33.78, 22.28
1460325858, 33.87, 22.05
1460326158, 35.08, 21.99
1460326458, 35.53, 21.41
1460326759, 35.41, 21.86
1460327059, 35.41, 22.18
1460327360, 35.41, 21.90
1460327660, 35.01, 21.78
1460327961, 34.79, 21.76
1460328261, 34.62, 21.82
1460328561, 34.45, 22.05
1460328862, 34.42, 21.85
1460329162, 34.16, 22.31
1460329463, 34.23, 21.76
1460329763, 34.21, 22.60
1460330063, 34.21, 22.72
1460330364, 34.34, 22.72
1460330664, 34.19, 22.79
1460330965, 34.52, 22.82
1460331265, 35.65, 22.16
1460331566, 36.00, 21.95
1460331866, 35.88, 21.97
1460332166, 35.73, 22.21
1460332467, 35.63, 22.00
1460332767, 35.48, 22.55
1460333068, 35.29, 22.50
1460333368, 35.15, 22.56
1460333669, 35.04, 22.59
1460333969, 35.10, 22.47
1460334269, 34.90, 22.50
1460334570, 34.74, 22.57
1460334870, 34.71, 22.69
1460335171, 34.68, 22.84
1460335471, 34.82, 22.65
1460335771, 34.79, 22.73
1460336072, 35.59, 22.04
1460336372, 36.31, 21.73
1460336673, 36.33, 21.49
1460336973, 36.21, 21.60
1460337274, 36.02, 21.86
1460337574, 35.84, 21.93
1460337874, 35.62, 21.92
1460338175, 35.54, 22.02
1460338475, 35.35, 22.01
1460338776, 35.41, 22.02
1460339076, 35.21, 22.47
1460339377, 35.10, 22.40
1460339677, 35.22, 22.31
1460339977, 35.10, 22.59
1460340278, 35.33, 22.29
1460340578, 35.14, 22.47
1460340879, 35.04, 22.59
1460341179, 35.28, 22.45
1460341480, 36.37, 21.61
1460341780, 37.05, 21.02
1460342080, 37.15, 20.75
1460342381, 36.92, 20.80
1460342681, 36.70, 20.86
1460342982, 36.39, 20.96
1460343282, 36.14, 21.19
1460343582, 35.83, 21.40
1460343883, 35.72, 21.43
1460344183, 35.44, 21.66
1460344484, 35.40, 21.62
1460344784, 35.36, 21.64
1460345085, 35.20, 21.79
1460345385, 34.99, 21.90
1460345685, 35.23, 21.73
1460345986, 35.26, 21.81
1460346286, 35.35, 21.76
1460346587, 35.34, 21.76
1460346887, 35.31, 21.76
1460347188, 35.35, 21.69
1460347488, 35.36, 21.76
1460347788, 35.48, 21.78
1460348089, 35.47, 21.69
1460348389, 35.57, 21.62
1460348690, 35.48, 21.69
1460348990, 35.58, 21.71
1460349291, 35.19, 21.87
1460349591, 35.07, 21.99
1460349891, 35.48, 21.78
1460350192, 35.67, 21.59
1460350492, 35.19, 21.83
1460350793, 35.20, 21.79
1460351093, 35.21, 21.79
1460351393, 35.36, 21.52
1460351694, 35.39, 21.48
1460351994, 35.34, 21.52
1460352295, 35.29, 21.69
1460352595, 35.03, 21.94
1460352896, 34.81, 22.08
1460353196, 35.12, 21.59
1460353496, 36.47, 20.77
1460353797, 37.23, 20.21
1460354097, 37.46, 20.07
1460354398, 37.25, 20.34
1460354698, 36.85, 20.68
1460354999, 36.59, 20.77
1460355299, 36.55, 20.85
1460355599, 36.46, 20.81
1460355900, 36.29, 20.92
1460356200, 36.12, 21.27
1460356501, 36.07, 21.25
