105.11,15636,0.01,0.24,0.46,0.68,0.70,54
105.11,15696,0.69,0.02,0.21,0.55,0.19,9
105.11,15756,0.06,0.04,0.29,0.84,0.21,63
105.11,15756,0.06,0.04,0.29,0.84,0.21,63
105.11,15816,0.65,0.62,0.14,0.60,0.20,77
105.11,15876,0.88,0.67,0.96,0.74,0.97,91
105.11,15936,0.13,0.34,0.34,0.02,0.99,64
105.11,15996,0.58,0.99,0.76,0.70,0.54,69
105.11,16056,0.90,0.33,0.78,0.94,0.54,79
105.11,16116,0.23,0.67,0.99,0.60,0.36,67
105.11,16176,0.60,0.05,0.88,0.06,0.85,2
105.11,16236,0.61,0.25,0.48,0.44,0.39,46
105.11,16296,0.18,0.17,0.16,0.62,0.01,47
105.11,16356,0.20,0.91,0.86,0.32,0.96,91
105.11,16416,0.30,0.55,0.49,0.91,0.85,53
105.11,16476,0.94,0.08,0.19,0.76,0.80,81
105.11,16536,0.87,0.99,0.91,0.28,0.90,33
105.11,16596,0.40,0.47,0.33,0.41,0.67,97
105.11,16656,0.27,0.16,0.51,0.50,0.51,57
105.11,16716,0.38,0.33,0.55,0.65,0.42,71
105.11,16776,0.26,0.92,0.89,0.38,0.83,98
105.11,16776,0.26,0.92,0.89,0.38,0.83,98
105.11,1484839388,-310.60,-310.60,-310.60,20.81,0.00,1
105.11,1484839459,-310.60,-310.60,-310.60,21.40,0.00,2
105.11,1484839524,-310.60,-310.60,-310.60,21.68,0.00,3
105.11,1484839590,-310.60,-310.60,-310.60,21.93,0.00,4
105.11,1484839655,-310.60,-310.60,-310.60,22.17,0.00,5
105.11,1484839070,0.00,-310.60,-310.60,0.00,0.00,1
105.11,1484839135,0.00,-310.60,-310.60,0.00,0.00,2
105.11,1484839201,0.00,-310.60,-310.60,0.00,0.00,3
105.11,1484839266,0.00,-310.60,-310.60,0.00,0.00,4
105.11,1484839332,0.00,-310.60,-310.60,0.00,0.00,5
105.11,1484839398,0.00,-310.60,-310.60,0.00,0.00,6
105.11,1484839463,0.00,-310.60,-310.60,0.00,0.00,7
105.11,1484839529,0.00,-310.60,-310.60,0.00,0.00,8
105.11,1484839594,0.00,-310.60,-310.60,0.00,0.00,9
105.11,1484839660,0.00,-310.60,-310.60,0.00,0.00,10
105.11,1484839725,0.00,-310.60,-310.60,0.00,0.00,11
105.11,1484839791,0.00,-310.60,-310.60,0.00,0.00,12
105.11,1484839857,0.00,-310.60,-310.60,0.00,0.00,13
105.11,1484839922,0.00,-310.60,-310.60,0.00,0.00,14
105.11,1484839988,0.00,-310.60,-310.60,0.00,0.00,15
105.11,1484840053,0.00,-310.60,-310.60,0.00,0.00,16
