105.17,14,27.78,0.23,22.17,23.00,17.29,38826
105.17,1484841223,21.75,-310.60,22.69,23.68,0.00,1
105.17,1484841288,21.78,-310.60,22.85,23.73,0.00,2
105.17,14,12.43,12.94,12.08,12.89,42.81,37
105.17,1484838754,21.90,-310.60,22.97,23.81,0.00,4
105.17,1484838885,21.78,-310.60,22.88,23.81,0.00,1
105.17,1484838950,21.85,-310.60,22.88,23.78,0.00,2
105.17,1484839096,21.67,0.00,22.54,23.50,0.00,1
105.17,1484839161,21.73,0.00,22.87,23.62,0.00,2
105.17,1484839226,21.80,0.00,22.82,23.68,0.00,3
105.17,1484839291,21.78,0.00,22.82,23.68,0.00,4
105.17,1484839356,21.81,0.00,22.91,23.75,0.00,5
105.17,1484839421,21.84,0.00,23.00,23.78,0.00,6
105.17,1484839486,21.78,0.00,22.91,23.78,0.00,7
105.17,1484838817,21.97,23.79,22.94,24.54,0.00,1
105.17,1484838775,21.73,23.34,22.67,23.73,0.00,1
105.17,9,12.43,12.94,12.08,12.89,42.81,37
105.17,1484838747,21.89,23.90,23.12,23.93,0.00,3
105.17,1484838812,21.71,23.96,23.10,23.93,0.00,4
105.17,1484838877,21.78,23.94,23.17,23.93,0.00,5
105.17,1484838848,21.04,22.96,22.03,22.98,0.01,1
105.17,1484838913,21.28,23.74,22.63,23.62,0.01,2
105.17,1484838978,21.50,23.96,22.82,23.98,0.01,3
105.17,1484839044,21.57,24.12,22.98,24.17,0.01,4
105.17,1484839109,21.68,24.35,23.08,24.29,0.01,5
