105.25,1484838742,20.54,22.76,21.78,22.45,0.00,1
105.25,1484838761,20.47,22.72,21.82,22.40,0.00,1
105.25,1484838776,20.53,22.99,21.89,22.45,0.00,2
105.25,1484838776,20.53,22.99,21.89,22.45,0.00,2
105.25,1484838776,20.53,22.99,21.89,22.45,0.00,2
105.25,1484838776,20.53,22.99,21.89,22.45,0.00,2
105.25,1484838776,20.53,22.99,21.89,22.45,0.00,2
105.25,1484838776,20.53,22.99,21.89,22.45,0.00,2
105.25,1484838776,20.53,22.99,21.89,22.45,0.00,2
105.25,1484838776,20.53,22.99,21.89,22.45,0.00,2
105.25,1484838776,20.53,22.99,21.89,22.45,0.00,2
105.25,1484838776,20.53,22.99,21.89,22.45,0.00,2
105.25,1484838776,20.53,22.99,21.89,22.45,0.00,2
105.25,1484838776,20.53,22.99,21.89,22.45,0.00,2
105.25,1484838776,20.53,22.99,21.89,22.45,0.00,2
105.25,1484838776,20.53,22.99,21.89,22.45,0.00,2
105.25,1484838776,20.53,22.99,21.89,22.45,0.00,2
105.25,1484838776,20.53,22.99,21.89,22.45,0.00,2
105.25,1484838776,20.53,22.99,21.89,22.45,0.00,2
105.25,1484839032,20.53,22.99,21.89,22.45,0.00,2
105.25,1484839051,20.55,22.97,22.03,22.73,0.00,2
105.25,1484839068,20.45,22.98,22.00,22.85,0.00,3
105.25,1484839085,20.53,23.08,22.14,22.89,0.00,4
105.25,1484839103,20.66,23.23,22.22,22.89,0.00,5
105.25,1484839145,20.72,22.57,21.78,22.81,0.00,1
105.25,1484839198,20.68,22.61,21.82,22.70,0.00,1
105.25,1484839213,20.57,22.82,22.00,22.65,0.00,2
105.25,1484838713,20.53,22.88,21.96,22.68,0.00,3
105.25,1484838730,20.54,23.10,22.12,22.73,0.00,4
105.25,1484838745,20.66,23.16,22.14,22.78,0.00,5
105.25,1484838760,20.66,23.16,22.14,22.78,0.00,5
105.25,1484838775,20.66,23.16,22.14,22.78,0.00,5
105.25,1484838790,20.66,23.16,22.14,22.78,0.00,5
105.25,1484838712,20.74,23.41,22.31,22.98,0.00,9
105.25,1484838730,20.64,23.46,22.36,23.01,0.00,10
105.25,1484838747,20.64,23.35,22.48,23.09,0.00,11
105.25,1484838765,20.71,23.39,22.34,23.06,0.00,12
105.25,1484838782,20.69,23.49,22.47,23.09,0.00,13
105.25,1484838799,20.85,23.50,22.44,23.12,0.00,14
105.25,1484838816,20.74,23.42,22.38,23.14,0.00,15
105.25,1484838833,20.82,23.56,22.54,23.12,0.00,16
105.25,1484838850,20.86,23.65,22.56,23.12,0.00,17
105.25,1484838868,20.83,23.67,22.45,23.14,0.00,18
105.25,1484838885,20.86,23.54,22.50,23.17,0.00,19
105.25,1484838902,20.84,23.65,22.47,23.21,0.00,20
105.25,1484838919,20.79,23.53,22.45,23.21,0.00,21
105.25,1484838936,20.84,23.57,22.50,23.25,0.00,22
105.25,1484838954,20.76,23.57,22.46,23.25,0.00,23
105.25,1484838971,20.71,23.52,22.39,23.21,0.00,24
105.25,1484838988,20.70,23.44,22.46,23.25,0.00,25
105.25,1484839005,20.76,23.56,22.48,23.21,0.00,26
105.25,1484839022,20.83,23.55,22.43,23.21,0.00,27
105.25,1484839039,20.75,23.44,22.41,23.25,0.00,28
105.25,1484839057,20.71,23.51,22.45,23.29,0.00,29
105.25,1484839074,20.79,23.64,22.56,23.21,0.00,30
105.25,1484839091,20.89,23.66,22.61,23.25,0.00,31
105.25,1484839108,20.84,23.60,22.56,23.26,0.00,32
105.25,1484839125,20.83,23.55,22.53,23.26,0.00,33
105.25,1484839142,20.70,23.53,22.46,23.29,0.00,34
105.25,1484839160,20.70,23.46,22.50,23.29,0.00,35
105.25,1484839177,20.74,23.51,22.46,23.37,0.00,36
105.25,1484839194,20.75,23.59,22.48,23.32,0.00,37
105.25,1484839211,20.78,23.56,22.47,23.32,0.00,38
105.25,1484839228,20.97,23.72,22.66,23.40,0.00,39
105.25,1484839245,20.95,23.65,22.64,23.32,0.00,40
105.25,1484839263,20.87,23.55,22.56,23.32,0.00,41
