100_10,1466161765,9079,21.00,3.25,1.92,0
100_10,1466162746,9042,21.00,3.25,1.91,0
100_10,1466163726,8953,21.00,3.25,1.90,0
100_10,1466164706,8955,21.00,3.25,1.90,0
100_10,1466165686,9123,22.00,3.25,1.91,0
100_10,1466166666,9080,21.00,3.25,1.90,0
100_10,1466167647,9124,22.00,3.25,1.91,0
100_10,1466168627,9124,22.00,3.25,1.91,0
100_10,1466169608,9090,22.00,3.25,1.91,0
100_10,1466170588,9140,22.00,3.25,1.91,0
100_10,1466171569,9138,22.00,3.24,1.91,0
100_10,1466172549,9138,22.00,3.25,1.91,0
100_10,1466173530,9101,23.00,3.25,1.91,0
100_10,1466174511,9129,22.00,3.25,1.91,0
100_10,1466175492,9094,23.00,3.25,1.91,0
100_10,1466176473,9123,23.00,3.25,1.91,0
100_10,1466177453,9137,23.00,3.24,1.91,0
100_10,1466178434,9139,23.00,3.25,1.91,0
100_10,1466179415,9139,22.00,3.25,1.91,0
100_10,1466180395,9137,22.00,3.25,1.91,0
100_10,1466181375,9131,22.00,3.25,1.90,0
100_10,1466182354,8966,22.00,3.25,1.90,0
100_10,1466183333,8955,21.00,3.25,1.90,0
100_10,1466184312,8948,21.00,3.25,1.90,0
100_10,1466185291,8928,21.00,3.25,1.90,0
100_10,1466186270,8889,20.00,3.25,1.89,0
100_10,1466187250,8881,20.00,3.25,1.89,0
100_10,1466188229,8877,19.00,3.25,1.89,0
100_10,1466189209,8866,19.00,3.25,1.89,0
100_10,1466190188,8681,18.00,3.25,1.89,0
100_10,1466191166,8650,18.00,3.25,1.88,0
100_10,1466192145,8636,18.00,3.25,1.88,0
100_10,1466193124,8596,17.00,3.25,1.87,0
100_10,1466194102,8454,17.00,3.25,1.87,0
100_10,1466195080,8427,16.00,3.25,1.86,0
100_10,1466196058,8460,15.00,3.25,1.85,0
100_10,1466197035,8482,14.00,3.25,1.84,0
100_10,1466198012,8483,14.00,3.25,1.84,0
100_10,1466198988,8487,14.00,3.25,1.84,0
100_10,1466199964,8486,14.00,3.25,1.84,0
100_10,1466200940,8370,14.00,3.25,1.83,0
100_10,1466201917,8310,13.00,3.25,1.83,0
100_10,1466202893,8232,13.00,3.25,1.82,0
100_10,1466203870,8152,13.00,3.25,1.82,0
100_10,1466204847,8085,13.00,3.25,1.81,0
100_10,1466204848,8085,13.00,3.25,1.81,1
100_10,1466205824,8057,12.00,3.25,1.80,0
100_10,1466206801,7951,12.00,3.25,1.79,0
100_10,1466207777,7921,11.00,3.25,1.79,0
100_10,1466208754,7882,11.00,3.25,1.79,0
100_10,1466209730,7841,11.00,3.25,1.79,0
100_10,1466210706,7812,11.00,3.25,1.79,0
100_10,1466211682,7691,10.00,3.24,1.76,0
100_10,1466212658,6197,10.00,3.25,1.70,0
100_10,1466213633,4754,9.00,3.25,1.65,0
100_10,1466214609,4607,9.00,3.25,1.64,0
100_10,1466215584,4625,9.00,3.25,1.64,0
100_10,1466216560,4519,8.00,3.25,1.63,0
100_10,1466217535,4435,8.00,3.24,1.61,0
100_10,1466218510,4449,8.00,3.25,1.62,0
100_10,1466219485,4586,8.00,3.25,1.63,0
100_10,1466220460,5634,8.00,3.25,1.68,0
100_10,1466221435,5788,8.00,3.24,1.68,0
100_10,1466222411,5741,8.00,3.25,1.68,0
100_10,1466223386,5854,8.00,3.25,1.69,0
100_10,1466224361,7450,9.00,3.25,1.74,0
100_10,1466225337,6082,9.00,3.25,1.69,0
100_10,1466226312,7556,9.00,3.25,1.75,0
100_10,1466227288,7585,9.00,3.25,1.75,0
100_10,1466228263,7622,9.00,3.25,1.75,0
100_10,1466229239,7692,9.00,3.25,1.75,0
100_10,1466230215,7673,10.00,3.25,1.75,0
100_10,1466231191,7764,10.00,3.25,1.76,0
100_10,1466232166,7866,10.00,3.25,1.76,0
100_10,1466233142,7885,10.00,3.25,1.76,0
100_10,1466234118,7890,10.00,3.25,1.76,0
100_10,1466235094,7907,10.00,3.25,1.76,0
100_10,1466236070,7903,10.00,3.25,1.77,0
100_10,1466237046,7855,10.00,3.25,1.78,0
100_10,1466238022,7892,11.00,3.25,1.78,0
100_10,1466238998,7901,11.00,3.25,1.77,0
100_10,1466239974,7926,11.00,3.24,1.79,0
100_10,1466240951,7995,12.00,3.25,1.80,0
100_10,1466241927,7999,12.00,3.24,1.80,0
100_10,1466242904,7968,12.00,3.25,1.79,0
100_10,1466243880,7994,12.00,3.25,1.79,0
100_10,1466244857,7994,12.00,3.24,1.80,0
100_10,1466245833,8013,12.00,3.25,1.80,0
100_10,1466246810,8041,12.00,3.25,1.80,0
100_10,1466247787,8201,12.00,3.25,1.80,0
100_10,1466248764,8565,13.00,3.25,1.83,0
100_10,1466249741,8505,14.00,3.25,1.84,0
100_10,1466250718,8505,14.00,3.25,1.84,0
100_10,1466251695,8465,14.00,3.25,1.85,0
100_10,1466252673,8485,14.00,3.25,1.85,0
100_10,1466253650,8403,15.00,3.24,1.86,0
100_10,1466254628,8398,15.00,3.25,1.87,0
100_10,1466255606,8391,15.00,3.25,1.87,0
100_10,1466256583,8389,15.00,3.25,1.87,0
100_10,1466257561,8432,15.00,3.25,1.86,0
100_10,1466258539,8444,16.00,3.25,1.87,0
100_10,1466259517,8578,16.00,3.25,1.88,0
100_10,1466260495,8597,16.00,3.24,1.87,0
100_10,1466261474,8525,16.00,3.25,1.87,0
100_10,1466262452,8593,16.00,3.25,1.87,0
100_10,1466263430,8516,16.00,3.25,1.87,0
100_10,1466264408,8399,16.00,3.25,1.87,0
100_10,1466265386,8383,16.00,3.25,1.87,0
100_10,1466266364,8385,15.00,3.25,1.87,0
100_10,1466267342,8401,16.00,3.24,1.87,0
100_10,1466268320,8385,16.00,3.25,1.87,0
100_10,1466269298,8388,16.00,3.25,1.87,0
100_10,1466270276,8385,16.00,3.25,1.87,0
100_10,1466271254,8384,15.00,3.25,1.87,0
100_10,1466272232,8381,15.00,3.25,1.87,0
100_10,1466273209,8399,15.00,3.25,1.86,0
100_10,1466274187,8408,15.00,3.25,1.86,0
100_10,1466275164,8473,14.00,3.25,1.85,0
100_10,1466276142,8484,14.00,3.25,1.85,0
100_10,1466277119,8479,14.00,3.25,1.85,0
100_10,1466278097,8402,14.00,3.25,1.84,0
100_10,1466279074,8097,13.00,3.25,1.80,0
100_10,1466280050,7995,12.00,3.25,1.80,0
100_10,1466281027,7880,12.00,3.25,1.79,0
100_10,1466282004,7873,11.00,3.25,1.79,0
100_10,1466282980,7859,11.00,3.25,1.79,0
100_10,1466283956,7850,11.00,3.25,1.79,0
100_10,1466284933,7835,11.00,3.25,1.79,0
100_10,1466285909,7844,11.00,3.25,1.78,0
100_10,1466286885,7893,11.00,3.24,1.77,0
