100.100,1487644200,5.85,6.49,6.14,67108848.00,4.66,1
100.100,1487644201,0.30,0.71,0.34,67108848.00,4.66,1
100.100,1487644202,0.32,0.70,0.42,67108848.00,4.66,1
100.100,1487644203,0.23,0.63,0.37,67108848.00,4.66,1
100.100,1487644204,0.07,0.57,0.12,67108848.00,4.66,1
100.100,1487644205,-0.22,0.41,0.00,67108848.00,4.66,1
100.100,1487644206,-0.41,0.30,-0.19,67108848.00,4.66,1
100.100,1487644207,-0.76,0.13,-0.34,67108848.00,4.66,1
100.100,1487644208,-1.06,0.13,-0.48,67108848.00,4.66,1
100.100,1487644209,-1.21,-0.11,-0.84,67108848.00,4.66,1
100.100,1487644210,-1.48,-0.24,-0.93,67108848.00,4.66,1
100.100,1487644211,-1.45,-0.45,-1.06,67108848.00,4.66,1
100.100,1487644212,-1.48,-0.41,-1.14,67108848.00,4.66,1
100.100,1487644213,-1.48,-0.56,-1.15,67108848.00,4.66,1
100.100,1487644214,-1.41,-0.55,-1.23,67108848.00,4.66,1
100.100,1487644215,-1.35,-0.49,-1.14,67108848.00,4.66,1
100.100,1487644216,-1.33,-0.48,-1.09,67108848.00,4.66,1
100.100,1487644217,-1.14,-0.47,-1.14,67108848.00,4.66,1
100.100,1487644218,-1.07,-0.30,-1.01,67108848.00,4.66,1
100.100,1487644219,-1.01,-0.30,-0.98,67108848.00,4.66,1
100.100,1487644220,-0.86,-0.28,-0.84,67108848.00,4.66,1
100.100,1487644221,-0.77,-0.19,-0.80,67108848.00,4.66,1
100.100,1487644222,-0.75,-0.18,-0.79,67108848.00,4.66,1
100.100,1487644223,-0.64,-0.07,-0.71,67108848.00,4.66,1
100.100,1487644224,-0.66,-0.05,-0.67,67108848.00,4.66,1
100.100,1487644225,-0.62,0.01,-0.62,67108848.00,4.66,1
100.100,1487644226,-0.55,0.02,-0.49,67108848.00,4.66,1
100.100,1487644227,-0.49,0.02,-0.47,67108848.00,4.66,1
100.100,1487644228,-0.28,0.08,-0.47,67108848.00,4.66,1
100.100,1487644229,-0.41,0.17,-0.45,67108848.00,4.66,1
100.100,1487644230,-0.45,0.16,-0.30,67108848.00,4.66,1
100.100,1487644231,-0.36,0.22,-0.34,67108848.00,4.66,1
100.100,1487644232,-0.34,0.18,-0.23,67108848.00,4.66,1
100.100,1487644233,-0.17,0.34,-0.24,67108848.00,4.66,1
100.100,1487644234,-0.22,0.36,-0.19,67108848.00,4.66,1
100.100,1487644235,-0.17,0.26,-0.24,67108848.00,4.66,1
100.100,1487644236,-0.17,0.32,-0.16,67108848.00,4.66,1
100.100,1487644237,-0.03,0.37,-0.15,67108848.00,4.66,1
100.100,1487644238,-0.15,0.40,-0.11,67108848.00,4.66,1
100.100,1487644239,-0.08,0.34,-0.12,67108848.00,4.66,1
100.100,1487644240,-0.11,0.44,-0.09,67108848.00,4.66,1
100.100,1487644241,-0.11,0.36,-0.04,67108848.00,4.66,1
100.100,1487644242,-0.05,0.36,-0.03,67108848.00,4.66,1
100.100,1487644243,0.03,0.42,0.00,67108848.00,4.66,1
100.100,1487644244,-0.02,0.41,-0.02,67108848.00,4.66,1
100.100,1487644245,-0.02,0.50,0.03,67108848.00,4.66,1
100.100,1487644246,-0.03,0.46,0.00,67108848.00,4.66,1
100.100,1487644247,0.01,0.54,0.05,67108848.00,4.66,1
100.100,1487644248,0.03,0.50,0.08,67108848.00,4.66,1
100.100,1487644249,0.04,0.48,0.14,67108848.00,4.66,1
100.100,1487644250,0.14,0.51,0.10,67108848.00,4.66,1
100.100,1487644251,0.08,0.56,0.10,67108848.00,4.66,1
100.100,1487644252,0.07,0.47,0.12,67108848.00,4.66,1
100.100,1487644253,0.05,0.50,0.07,67108848.00,4.66,1
100.100,1487644254,0.02,0.55,0.14,67108848.00,4.66,1
100.100,1487644255,0.07,0.66,0.17,67108848.00,4.66,1
100.100,1487644256,0.12,0.63,0.22,67108848.00,4.66,1
100.100,1487644257,0.20,0.65,0.16,67108848.00,4.66,1
100.100,1487644258,0.07,0.63,0.17,67108848.00,4.66,1
100.100,1487644259,0.16,0.63,0.20,67108848.00,4.66,1
100.100,1487644260,0.10,0.57,0.24,67108848.00,4.66,1
