101_1,1464755421,419,17.00,2.88,3.30,0
101_1,1464756351,424,16.00,2.91,3.30,0
101_1,1464757281,424,16.00,2.92,3.30,0
101_1,1464758210,424,16.00,2.92,3.30,0
101_1,1464759140,426,16.00,2.92,3.30,0
101_1,1464760069,424,16.00,2.92,3.30,0
101_1,1464760998,422,16.00,2.92,3.30,0
101_1,1464761927,424,15.00,2.91,3.30,0
101_1,1464762856,424,15.00,2.92,3.30,0
101_1,1464763785,422,15.00,2.92,3.30,0
101_1,1464764715,422,15.00,2.92,3.30,0
101_1,1464765644,425,15.00,2.92,3.30,0
101_1,1464766573,423,15.00,2.92,3.30,0
101_1,1464767502,422,15.00,2.91,3.30,0
101_1,1464768431,425,15.00,2.92,3.30,0
101_1,1464769360,422,15.00,2.92,3.30,0
101_1,1464770289,424,15.00,2.92,3.30,0
101_1,1464771218,423,15.00,2.92,3.30,0
101_1,1464772147,425,15.00,2.92,3.30,0
101_1,1464773076,424,15.00,2.92,3.30,0
101_1,1464774005,424,15.00,2.92,3.30,0
101_1,1464774933,422,15.00,2.92,3.30,0
101_1,1464775862,424,15.00,2.92,3.30,0
101_1,1464776791,422,15.00,2.91,3.30,0
101_1,1464777720,423,15.00,2.92,3.30,0
101_1,1464778649,425,15.00,2.92,3.30,0
101_1,1464779578,423,15.00,2.92,3.30,0
101_1,1464780507,424,15.00,2.92,3.30,0
101_1,1464781436,425,15.00,2.92,3.30,0
101_1,1464782365,425,15.00,2.92,3.30,0
101_1,1464783294,424,15.00,2.92,3.30,0
101_1,1464784223,424,15.00,2.92,3.30,0
101_1,1464785152,424,15.00,2.92,3.30,0
101_1,1464786081,425,15.00,2.92,3.30,0
101_1,1464787009,425,15.00,2.92,3.30,0
101_1,1464787938,422,15.00,2.91,3.30,0
101_1,1464788867,422,15.00,2.92,3.30,0
101_1,1464789796,425,15.00,2.92,3.30,0
101_1,1464790725,424,15.00,2.92,3.30,0
101_1,1464791654,422,15.00,2.91,3.30,0
101_1,1464792583,425,15.00,2.91,3.30,0
101_1,1464793512,422,15.00,2.92,3.30,0
101_1,1464794440,424,15.00,2.92,3.30,0
101_1,1464795369,422,15.00,2.92,3.30,0
101_1,1464796298,425,15.00,2.92,3.30,0
101_1,1464797227,424,15.00,2.92,3.30,0
101_1,1464798156,424,15.00,2.92,3.30,0
101_1,1464799085,422,15.00,2.92,3.30,0
101_1,1464800013,422,15.00,2.92,3.30,0
101_1,1464800942,422,15.00,2.92,3.30,0
101_1,1464801871,423,15.00,2.92,3.30,0
101_1,1464802800,423,14.00,2.92,3.30,0
101_1,1464803729,424,15.00,2.92,3.30,0
101_1,1464804658,422,15.00,2.92,3.30,0
101_1,1464805587,424,15.00,2.92,3.30,0
101_1,1464806516,426,16.00,2.92,3.30,0
101_1,1464807445,422,16.00,2.91,3.30,0
101_1,1464808374,435,16.00,2.92,3.30,0
101_1,1464809303,426,16.00,2.92,3.30,0
