3, 6.00, 2.60, 1460665714, 0, 3724
3, 9.00, 2.61, 1460667191, 0, 3764
3, -2.00, 2.60, 1460667911, 0, 5768
3, -2.00, 2.61, 1460667971, 0, 5780
3, -2.00, 2.61, 1460668032, 0, 5784
3, -2.00, 2.61, 1460668092, 0, 5787
3, -1.00, 2.61, 1460668152, 0, 5792
3, -2.00, 2.61, 1460668213, 0, 5783
3, -3.00, 2.60, 1460668273, 0, 5780
3, -3.00, 2.60, 1460668333, 0, 5780
3, -3.00, 2.61, 1460668393, 0, 5778
3, -3.00, 2.60, 1460668453, 0, 5775
3, -4.00, 2.60, 1460668514, 0, 5772
3, -4.00, 2.60, 1460668574, 0, 5772
3, -3.00, 2.61, 1460668634, 0, 5774
3, -3.00, 2.61, 1460668694, 0, 5777
3, -3.00, 2.61, 1460668755, 0, 5779
3, -3.00, 2.61, 1460668815, 0, 5779
3, -2.00, 2.60, 1460668875, 0, 5782
3, -3.00, 2.61, 1460668935, 0, 5779
3, -3.00, 2.60, 1460668996, 0, 5779
3, -3.00, 2.60, 1460669056, 0, 5779
3, -3.00, 2.61, 1460669116, 0, 5777
3, -3.00, 2.60, 1460669176, 0, 5773
3, -4.00, 2.61, 1460669236, 0, 5772
3, -4.00, 2.61, 1460669297, 0, 5775
3, -3.00, 2.61, 1460669357, 0, 5781
3, -4.00, 2.60, 1460669417, 0, 5770
3, -4.00, 2.60, 1460669477, 0, 5767
3, -4.00, 2.60, 1460669537, 0, 5772
3, -3.00, 2.60, 1460669598, 0, 5767
3, -4.00, 2.60, 1460669658, 0, 5770
3, -4.00, 2.60, 1460669718, 0, 5772
3, -3.00, 2.60, 1460669778, 0, 5775
3, -3.00, 2.60, 1460669839, 0, 5778
3, -4.00, 2.60, 1460669899, 0, 5771
3, -3.00, 2.61, 1460669959, 0, 5773
3, -3.00, 2.61, 1460670019, 0, 5774
3, -3.00, 2.60, 1460670079, 0, 5778
3, -3.00, 2.60, 1460670140, 0, 5776
3, -3.00, 2.61, 1460670200, 0, 5777
3, -3.00, 2.60, 1460670260, 0, 5774
3, -3.00, 2.61, 1460670320, 0, 5777
3, -3.00, 2.61, 1460670381, 0, 5779
3, -3.00, 2.60, 1460670441, 0, 5776
3, -2.00, 2.60, 1460670501, 0, 5779
3, -2.00, 2.60, 1460670561, 0, 5781
3, -2.00, 2.61, 1460670622, 0, 5784
3, -1.00, 2.60, 1460670682, 0, 5785
3, -1.00, 2.60, 1460670742, 0, 5786
3, -2.00, 2.61, 1460670802, 0, 5784
3, -2.00, 2.61, 1460670863, 0, 5781
3, -2.00, 2.61, 1460670923, 0, 5780
3, -2.00, 2.60, 1460670983, 0, 5778
3, -2.00, 2.61, 1460671043, 0, 5781
3, -1.00, 2.60, 1460671104, 0, 5781
3, -1.00, 2.61, 1460671164, 0, 5783
3, -1.00, 2.61, 1460671224, 0, 5787
3, -1.00, 2.60, 1460671284, 0, 5786
3, -1.00, 2.61, 1460671345, 0, 5789
3, -1.00, 2.60, 1460671405, 0, 5786
3, 0.00, 2.60, 1460671465, 0, 5789
3, -1.00, 2.61, 1460671525, 0, 5783
3, -2.00, 2.61, 1460671586, 0, 5781
3, -2.00, 2.61, 1460671646, 0, 5783
3, -2.00, 2.61, 1460671706, 0, 5779
3, -1.00, 2.61, 1460671766, 0, 5785
3, 0.00, 2.61, 1460671827, 0, 5795
3, 0.00, 2.60, 1460671887, 0, 5796
3, -1.00, 2.61, 1460671947, 0, 5786
3, -1.00, 2.60, 1460672008, 0, 5787
3, -1.00, 2.61, 1460672068, 0, 5792
3, -1.00, 2.61, 1460672128, 0, 5785
3, -2.00, 2.60, 1460672188, 0, 5782
3, -2.00, 2.60, 1460672249, 0, 5780
3, -1.00, 2.61, 1460672309, 0, 5785
3, -1.00, 2.61, 1460672369, 0, 5786
3, -1.00, 2.60, 1460672429, 0, 5783
3, -2.00, 2.60, 1460672490, 0, 5782
3, -2.00, 2.61, 1460672550, 0, 5777
3, -2.00, 2.61, 1460672610, 0, 5781
3, -2.00, 2.60, 1460672670, 0, 5780
3, -2.00, 2.60, 1460672731, 0, 5781
3, -1.00, 2.60, 1460672791, 0, 5786
3, -2.00, 2.61, 1460672851, 0, 5784
3, -2.00, 2.60, 1460672911, 0, 5775
3, -2.00, 2.60, 1460672972, 0, 5783
3, -1.00, 2.61, 1460673032, 0, 5792
3, -2.00, 2.61, 1460673092, 0, 5783
3, -1.00, 2.61, 1460673152, 0, 5791
3, 0.00, 2.61, 1460673213, 0, 5796
3, -1.00, 2.61, 1460673273, 0, 5786
3, -1.00, 2.61, 1460673333, 0, 5787
3, -2.00, 2.61, 1460673394, 0, 5783
3, -2.00, 2.61, 1460673454, 0, 5782
3, -2.00, 2.60, 1460673514, 0, 5782
3, -1.00, 2.60, 1460673574, 0, 5793
3, -1.00, 2.61, 1460673635, 0, 5789
3, 0.00, 2.60, 1460673695, 0, 5800
3, 0.00, 2.61, 1460673755, 0, 5809
3, 0.00, 2.61, 1460673815, 0, 5807
3, 0.00, 2.61, 1460673876, 0, 5802
3, 0.00, 2.61, 1460673936, 0, 5800
3, 0.00, 2.60, 1460673996, 0, 5802
3, 0.00, 2.61, 1460674057, 0, 5805
3, -1.00, 2.61, 1460674117, 0, 5790
3, -1.00, 2.59, 1460674177, 0, 5791
3, 0.00, 2.61, 1460674238, 0, 5798
3, 0.00, 2.60, 1460674298, 0, 5800
3, -1.00, 2.61, 1460674358, 0, 5793
3, -1.00, 2.61, 1460674418, 0, 5798
3, 0.00, 2.61, 1460674479, 0, 5804
3, 0.00, 2.61, 1460674539, 0, 5809
3, 0.00, 2.61, 1460674599, 0, 5808
3, 0.00, 2.61, 1460674660, 0, 5803
3, 0.00, 2.61, 1460674720, 0, 5798
3, -1.00, 2.61, 1460674780, 0, 5787
3, -1.00, 2.61, 1460674840, 0, 5800
3, 0.00, 2.60, 1460674901, 0, 5808
3, 0.00, 2.61, 1460674961, 0, 5806
3, 0.00, 2.61, 1460675021, 0, 5801
3, 0.00, 2.61, 1460675082, 0, 5800
3, 0.00, 2.60, 1460675142, 0, 5808
3, 0.00, 2.61, 1460675202, 0, 5806
3, 0.00, 2.61, 1460675263, 0, 5810
3, 1.00, 2.61, 1460675323, 0, 5814
3, 1.00, 2.61, 1460675383, 0, 5814
3, 0.00, 2.61, 1460675444, 0, 5809
3, 0.00, 2.61, 1460675504, 0, 5818
3, 1.00, 2.60, 1460675564, 0, 5820
3, 0.00, 2.61, 1460675625, 0, 5813
3, 0.00, 2.61, 1460675685, 0, 5804
3, 0.00, 2.61, 1460675745, 0, 5808
3, 0.00, 2.61, 1460675806, 0, 5808
3, 0.00, 2.61, 1460675866, 0, 5803
3, 0.00, 2.61, 1460675926, 0, 5803
3, 0.00, 2.61, 1460675986, 0, 5798
3, 0.00, 2.60, 1460676047, 0, 5799
3, -1.00, 2.60, 1460676107, 0, 5787
3, 0.00, 2.60, 1460676167, 0, 5793
3, 0.00, 2.61, 1460676228, 0, 5795
3, 0.00, 2.60, 1460676288, 0, 5801
3, 1.00, 2.60, 1460676348, 0, 5808
3, 0.00, 2.61, 1460676409, 0, 5800
3, 0.00, 2.60, 1460676469, 0, 5798
3, 0.00, 2.61, 1460676529, 0, 5793
3, 0.00, 2.61, 1460676590, 0, 5804
3, 0.00, 2.60, 1460676650, 0, 5812
3, 0.00, 2.60, 1460676710, 0, 5805
3, 0.00, 2.61, 1460676771, 0, 5805
3, 0.00, 2.61, 1460676831, 0, 5805
3, 1.00, 2.61, 1460676891, 0, 5812
3, 1.00, 2.61, 1460676951, 0, 5815
3, 2.00, 2.61, 1460677012, 0, 5824
3, 2.00, 2.61, 1460677072, 0, 5819
3, 0.00, 2.61, 1460677133, 0, 5800
3, 1.00, 2.61, 1460677193, 0, 5810
3, 1.00, 2.61, 1460677253, 0, 5817
3, 1.00, 2.61, 1460677314, 0, 5814
