Internal,21.48,25.87,21.89,External,20.59,24.71,20.55,0,
Internal,21.48,25.91,21.86,External,20.63,24.78,20.57,0,
Internal,21.53,25.92,21.89,External,20.74,24.77,20.57,0,
Internal,21.45,25.92,21.89,External,20.63,24.73,20.59,0,
Internal,21.50,25.87,21.91,External,20.74,24.67,20.62,0,
Internal,21.48,25.95,21.91,External,20.79,24.82,20.64,0,
Internal,21.50,25.95,21.89,External,20.82,24.83,20.67,0,
Internal,21.56,25.91,21.91,External,20.81,24.80,20.68,0,
Internal,21.48,25.92,21.91,External,20.85,24.82,20.68,0,
Internal,21.53,25.95,21.97,External,20.90,24.87,20.75,0,
Internal,21.53,25.91,21.97,External,21.01,24.92,20.88,0,
Internal,21.53,26.00,21.98,External,21.12,25.07,20.92,0,
Internal,21.53,25.97,21.94,External,21.20,25.16,20.94,0,
Internal,21.58,26.00,21.97,External,21.30,25.19,21.01,0,
Internal,21.53,26.08,21.98,External,21.37,25.31,21.10,0,
Internal,21.50,26.03,22.02,External,21.37,25.28,21.15,0,
Internal,21.58,26.05,21.98,External,21.45,25.36,21.12,0,
Internal,21.58,26.03,21.97,External,21.52,25.34,21.14,0,
Internal,21.58,26.08,21.98,External,21.45,25.39,21.12,0,
Internal,21.56,26.05,21.94,External,21.41,25.32,21.06,0,
Internal,21.58,26.03,21.98,External,21.37,25.28,21.12,0,
Internal,21.62,26.03,21.97,External,21.37,25.26,21.12,0,
Internal,21.69,26.08,22.02,External,21.50,25.26,21.15,0,
Internal,21.66,26.03,22.05,External,21.43,25.14,21.15,0,
Internal,21.62,26.08,21.98,External,21.41,25.16,21.08,0,
Internal,21.61,26.03,22.05,External,21.34,25.13,21.15,0,
Internal,21.61,26.05,22.02,External,21.41,25.14,21.12,0,
Internal,21.66,26.08,22.05,External,21.39,25.19,21.16,0,
Internal,21.66,26.12,22.05,External,21.44,25.19,21.15,0,
Internal,21.62,26.11,22.06,External,21.37,25.13,21.17,0,
Internal,21.62,26.08,22.02,External,21.41,25.12,21.15,0,
Internal,21.69,26.08,22.02,External,21.45,25.14,21.15,0,
Internal,21.69,26.12,21.98,External,21.47,25.26,21.16,0,
Internal,21.69,26.08,22.05,External,21.54,25.25,21.25,0,
Internal,21.70,26.08,22.09,External,21.61,25.32,21.33,0,
Internal,21.69,26.12,22.05,External,21.62,25.41,21.33,1,
Internal,21.69,26.12,22.06,External,21.61,25.41,21.38,1,
Internal,21.69,26.11,22.02,External,21.61,25.43,21.34,0,
Internal,21.62,26.08,22.02,External,21.67,25.41,21.39,0,
Internal,21.69,26.11,22.05,External,21.70,25.45,21.39,0,
Internal,21.66,26.16,22.05,External,21.65,25.52,21.38,0,
Internal,21.73,26.16,22.06,External,21.70,25.55,21.41,0,
Internal,21.70,26.16,22.06,External,21.65,25.52,21.41,0,
Internal,21.77,26.16,22.05,External,21.63,25.52,21.38,0,
Internal,21.77,26.16,22.09,External,21.66,25.50,21.41,0,
Internal,21.70,26.19,22.09,External,21.60,25.49,21.41,0,
Internal,21.73,26.19,22.06,External,21.60,25.45,21.37,0,
Internal,21.77,26.19,22.09,External,21.58,25.43,21.33,0,
Internal,21.73,26.12,22.06,External,21.52,25.34,21.30,0,
Internal,21.70,26.16,22.06,External,21.43,25.34,21.27,0,
Internal,21.78,26.23,22.06,External,21.47,25.36,21.26,0,
Internal,21.73,26.23,22.09,External,21.41,25.34,21.26,0,
Internal,21.77,26.20,22.06,External,21.36,25.32,21.25,0,
Internal,21.77,26.20,22.14,External,21.41,25.32,21.32,0,
Internal,21.81,26.20,22.09,External,21.41,25.31,21.26,0,
Internal,21.84,26.27,22.12,External,21.45,25.34,21.26,0,
Internal,21.81,26.23,22.20,External,21.34,25.21,21.37,0,
Internal,21.84,26.20,22.17,External,21.43,25.59,21.38,0,
Internal,21.86,26.27,22.22,External,21.38,25.18,21.41,0,
Internal,21.86,26.28,22.09,External,21.37,25.18,21.30,0,
Internal,21.86,26.28,22.17,External,21.38,25.12,21.34,0,
Internal,21.89,26.33,22.20,External,21.30,25.12,21.32,0,
Internal,21.86,26.27,22.14,External,21.23,25.00,21.20,0,
Internal,21.86,26.28,22.25,External,21.23,25.01,21.36,0,
Internal,21.89,26.28,22.22,External,21.27,25.05,21.29,0,
Internal,21.86,26.27,22.14,External,21.20,25.07,21.19,0,
Internal,21.81,26.23,22.17,External,21.09,25.02,21.19,0,
Internal,21.81,26.23,22.14,External,21.04,25.05,21.12,0,
Internal,21.86,26.23,22.17,External,20.99,24.94,21.02,0,
Internal,21.86,26.28,22.17,External,20.87,24.89,20.96,0,
Internal,21.84,26.27,22.14,External,20.88,24.82,20.90,0,
Internal,21.86,26.28,22.20,External,20.82,24.78,20.87,0,
Internal,21.89,26.31,22.20,External,20.79,24.69,20.79,0,
Internal,21.86,26.33,22.20,External,20.64,24.62,20.70,0,
Internal,21.84,26.28,22.20,External,20.55,24.59,20.66,0,
Internal,21.89,26.31,22.17,External,20.61,24.56,20.55,0,
Internal,21.84,26.31,22.20,External,20.47,24.53,20.51,0,
Internal,21.89,26.31,22.12,External,20.43,24.53,20.45,0,
Internal,21.91,26.31,22.17,External,20.41,24.51,20.37,0,
Internal,21.91,26.27,22.22,External,20.37,24.45,20.41,0,
Internal,21.91,26.28,22.22,External,20.28,24.44,20.39,0,
Internal,21.91,26.28,22.17,External,20.24,24.40,20.29,0,
Internal,21.89,26.28,22.17,External,20.23,24.38,20.24,0,
Internal,21.86,26.27,22.20,External,20.18,24.35,20.26,0,
Internal,21.89,26.28,22.14,External,20.20,24.40,20.20,0,
Internal,21.91,26.31,22.17,External,20.23,24.40,20.22,0,
Internal,21.89,26.31,22.17,External,20.20,24.44,20.23,0,
Internal,21.89,26.28,22.20,External,20.22,24.42,20.20,0,
Internal,21.86,26.27,22.14,External,20.10,24.35,20.11,0,
Internal,21.89,26.33,22.20,External,20.06,24.38,20.17,0,
Internal,21.89,26.28,22.17,External,20.20,24.35,20.15,0,
Internal,21.86,26.36,22.20,External,20.06,24.40,20.18,0,
Internal,21.91,26.31,22.17,External,20.16,24.33,20.15,0,
Internal,21.91,26.31,22.20,External,20.20,24.36,20.20,0,
Internal,21.91,26.28,22.22,External,20.23,24.33,20.22,0,
Internal,21.84,26.27,22.22,External,20.16,24.34,20.22,0,
Internal,21.94,26.27,22.22,External,20.20,24.33,20.20,1,
Internal,21.86,26.31,22.17,External,20.17,24.36,20.13,1,
Internal,21.89,26.27,22.17,External,20.20,24.27,20.13,0,
Internal,21.89,26.28,22.17,External,20.15,24.20,20.10,0,
Internal,21.91,26.27,22.25,External,20.20,24.20,20.17,0,
Internal,21.89,26.31,22.20,External,20.06,24.20,20.11,0,
Internal,21.84,26.31,22.22,External,20.04,24.23,20.12,0,
Internal,21.89,26.28,22.20,External,20.09,24.20,20.08,0,
Internal,21.91,26.31,22.17,External,20.08,24.30,20.05,0,
Internal,21.94,26.28,22.22,External,20.12,24.23,20.10,0,
Internal,21.97,26.31,22.17,External,20.16,24.24,20.02,0,
Internal,21.94,26.31,22.30,External,20.10,24.29,20.20,0,
Internal,21.97,26.31,22.27,External,20.23,24.31,20.20,0,
Internal,21.94,26.28,22.25,External,20.26,24.29,20.24,0,
Internal,21.94,26.36,22.25,External,20.26,24.40,20.28,0,
Internal,21.91,26.33,22.20,External,20.28,24.40,20.24,0,
Internal,21.94,26.31,22.25,External,20.29,24.45,20.31,0,
Internal,21.94,26.28,22.22,External,20.29,24.53,20.35,0,
Internal,21.94,26.27,22.25,External,20.37,24.52,20.37,0,
Internal,21.89,26.31,22.20,External,20.27,24.52,20.29,0,
Internal,21.91,26.31,22.22,External,20.24,24.46,20.29,0,
Internal,21.97,26.36,22.25,External,20.29,24.51,20.30,0,
Internal,21.94,26.28,22.22,External,20.20,24.47,20.27,0,
Internal,21.94,26.28,22.20,External,20.27,24.44,20.20,0,
Internal,21.94,26.31,22.22,External,20.17,24.44,20.22,0,
Internal,21.94,26.31,22.22,External,20.18,24.40,20.20,0,
Internal,21.86,26.31,22.22,External,20.18,24.42,21.02,0,
Internal,21.94,26.33,22.20,External,20.40,24.51,22.19,0,
Internal,21.94,26.27,22.20,External,20.34,24.52,22.61,0,
Internal,21.91,26.28,22.25,External,20.30,24.56,22.89,0,
Internal,21.97,26.31,22.25,External,20.34,24.62,22.52,0,
Internal,21.91,26.31,22.25,External,20.22,24.66,22.08,0,
Internal,21.91,26.31,22.27,External,20.37,25.44,22.65,0,
Internal,21.91,26.33,22.22,External,20.34,25.37,22.41,0,
Internal,21.97,26.28,22.25,External,20.17,25.21,22.23,0,
Internal,21.91,26.31,22.22,External,20.10,25.16,22.05,0,
Internal,21.97,26.33,22.27,External,20.16,25.12,21.98,0,
Internal,21.91,26.19,22.14,External,20.05,24.49,20.44,0,
Internal,21.86,26.11,22.05,External,19.98,24.38,20.30,1,
Internal,21.91,26.20,22.12,External,20.00,24.47,20.33,1,
Internal,21.94,26.19,22.14,External,20.00,24.47,20.34,1,
Internal,21.91,26.23,22.22,External,20.11,24.54,20.45,1,
Internal,21.91,26.19,22.14,External,20.04,24.51,20.33,1,
Internal,21.91,26.19,22.22,External,20.04,24.52,20.39,1,
Internal,21.94,26.23,22.12,External,20.08,24.55,20.24,0,
Internal,21.97,26.27,22.14,External,20.15,24.54,20.28,0,
Internal,21.91,26.19,22.14,External,20.02,24.40,20.24,0,
Internal,21.97,26.20,22.17,External,20.11,24.34,20.23,0,
Internal,21.98,26.23,22.20,External,20.15,24.37,20.20,0,
Internal,21.89,26.23,22.17,External,19.99,24.30,20.18,0,
Internal,21.89,26.27,22.20,External,20.02,24.35,20.26,0,
Internal,21.91,26.23,22.17,External,20.09,24.31,20.23,0,
Internal,21.94,26.20,22.17,External,20.10,24.28,20.20,0,
Internal,21.94,26.28,22.17,External,20.04,24.27,20.09,0,
Internal,21.97,26.28,22.22,External,20.02,24.20,20.08,0,
Internal,21.91,26.28,22.30,External,19.89,24.22,20.10,0,
Internal,21.94,26.27,22.20,External,19.94,24.20,19.99,0,
Internal,21.94,26.28,22.27,External,19.94,24.16,20.06,0,
Internal,21.97,26.27,22.22,External,20.02,24.15,20.02,0,
Internal,21.97,26.27,22.25,External,20.02,24.05,20.02,0,
Internal,21.98,26.27,22.30,External,19.95,24.04,20.02,0,
Internal,22.02,26.33,22.25,External,19.95,24.12,19.95,0,
Internal,21.94,26.33,22.27,External,19.84,24.15,19.98,0,
Internal,21.94,26.31,22.25,External,19.98,24.20,19.95,0,
Internal,22.02,26.33,22.25,External,19.95,24.20,19.94,0,
Internal,21.94,26.31,22.30,External,19.89,24.13,19.96,0,
Internal,22.02,26.33,22.30,External,19.93,24.06,19.93,0,
Internal,22.02,26.33,22.25,External,19.91,24.00,19.87,0,
Internal,22.02,26.31,22.25,External,19.87,23.92,19.84,0,
Internal,22.02,26.36,22.25,External,19.91,23.93,19.87,0,
Internal,21.97,26.39,22.25,External,19.89,23.97,19.87,0,
Internal,21.98,26.33,22.22,External,19.95,23.88,19.87,0,
Internal,21.97,26.39,22.25,External,19.84,24.00,19.89,0,
Internal,21.98,26.31,22.22,External,19.91,23.98,19.84,0,
Internal,22.05,26.39,22.27,External,19.87,24.07,19.86,0,
Internal,22.02,26.36,22.17,External,19.86,24.07,19.76,0,
Internal,22.05,26.39,22.22,External,19.86,24.02,19.75,0,
Internal,22.05,26.39,22.30,External,19.77,24.00,19.76,0,
Internal,22.05,26.39,22.33,External,19.76,23.99,19.73,0,
Internal,22.05,26.36,22.27,External,19.80,23.95,19.70,0,
Internal,22.05,26.33,22.27,External,19.77,23.98,19.71,0,
Internal,21.97,26.31,22.27,External,19.70,23.95,19.76,0,
Internal,22.05,26.33,22.25,External,19.84,23.92,19.75,0,
Internal,21.94,26.31,22.27,External,19.73,23.89,19.76,0,
Internal,21.97,26.36,22.25,External,19.72,23.95,19.75,0,
Internal,21.98,26.31,22.27,External,19.71,23.92,19.77,0,
Internal,22.02,26.33,22.25,External,19.72,23.93,19.71,0,
Internal,21.98,26.31,22.25,External,19.71,23.91,19.70,0,
Internal,21.98,26.33,22.25,External,19.67,23.91,19.73,0,
Internal,22.02,26.39,22.22,External,19.72,23.93,19.66,0,
Internal,22.02,26.31,22.22,External,19.75,23.86,19.65,0,
Internal,21.98,26.31,22.22,External,19.70,23.92,19.62,0,
Internal,21.97,26.28,22.20,External,19.72,23.92,19.65,0,
Internal,22.02,26.23,22.27,External,19.75,23.88,19.73,0,
Internal,21.98,26.23,22.17,External,19.70,23.91,19.64,0,
Internal,21.97,26.23,22.22,External,19.67,23.95,19.69,0,
Internal,22.02,26.27,22.22,External,19.66,23.99,19.66,0,
Internal,22.02,26.23,22.20,External,19.71,23.95,19.65,0,
Internal,21.97,26.27,22.20,External,19.69,23.95,19.62,0,
Internal,22.02,26.27,22.22,External,19.71,23.95,19.65,0,
Internal,21.97,26.27,22.20,External,19.66,23.95,19.60,1,
Internal,21.94,26.27,22.20,External,19.64,23.93,19.60,1,
Internal,21.97,26.28,22.22,External,19.62,23.87,19.59,1,
Internal,21.94,26.27,22.25,External,19.52,23.73,19.54,1,
Internal,21.98,26.28,22.25,External,19.55,23.70,19.48,1,
Internal,21.97,26.27,22.20,External,19.56,23.69,19.47,0,
Internal,21.98,26.27,22.22,External,19.58,23.73,19.53,0,
Internal,21.97,26.28,22.17,External,19.53,23.79,19.51,0,
Internal,21.97,26.23,22.17,External,19.56,23.77,19.55,0,
Internal,21.97,26.20,22.20,External,19.59,23.73,19.62,0,
Internal,21.98,26.23,22.22,External,19.65,23.87,19.72,0,
Internal,22.02,26.27,22.17,External,19.73,23.95,19.71,0,
Internal,22.02,26.28,22.22,External,19.78,24.00,19.80,0,
Internal,21.97,26.31,22.17,External,19.80,24.06,19.80,0,
Internal,21.98,26.23,22.20,External,19.80,24.00,19.82,0,
Internal,21.97,26.27,22.20,External,19.84,24.04,19.84,0,
Internal,21.98,26.27,22.20,External,19.87,24.09,19.87,0,
Internal,21.97,26.28,22.14,External,19.87,24.05,19.80,0,
Internal,22.02,26.28,22.22,External,19.89,24.02,19.87,0,
Internal,22.02,26.33,22.20,External,19.93,24.07,19.82,0,
Internal,21.97,26.31,22.22,External,19.80,24.06,19.87,0,
Internal,21.98,26.27,22.22,External,19.80,24.04,19.91,0,
Internal,22.06,26.31,22.22,External,19.94,24.09,19.89,0,
Internal,21.98,26.31,22.20,External,19.89,24.17,19.91,0,
Internal,22.02,26.31,22.20,External,19.99,24.29,19.96,0,
Internal,22.02,26.28,22.20,External,19.95,24.28,20.00,0,
Internal,21.98,26.31,22.12,External,19.95,24.33,19.91,0,
Internal,22.02,26.28,22.20,External,19.95,24.35,20.04,0,
Internal,21.98,26.28,22.14,External,20.02,24.36,20.02,0,
Internal,22.05,26.23,22.17,External,20.06,24.35,20.04,0,
Internal,22.02,26.31,22.17,External,19.93,24.40,20.02,0,
Internal,22.05,26.27,22.14,External,20.05,24.37,20.00,0,
Internal,21.97,26.28,22.20,External,19.95,24.41,20.08,0,
Internal,21.98,26.27,22.20,External,19.98,24.37,20.08,0,
Internal,22.02,26.23,22.20,External,20.05,24.31,20.06,0,
Internal,22.02,26.27,22.20,External,20.06,24.35,20.08,0,
Internal,22.02,26.20,22.22,External,20.02,24.33,20.09,0,
Internal,22.02,26.28,22.14,External,20.02,24.46,20.00,0,
Internal,21.98,26.27,22.14,External,20.02,24.40,20.02,0,
Internal,22.02,26.27,22.14,External,20.02,24.33,19.99,0,
Internal,21.98,26.28,22.22,External,19.91,24.20,20.00,0,
Internal,22.05,26.31,22.25,External,20.02,24.13,19.98,0,
Internal,21.98,26.27,22.25,External,19.91,24.04,19.91,0,
Internal,22.02,26.31,22.20,External,19.86,24.02,19.84,0,
Internal,22.05,26.28,22.17,External,19.89,23.92,19.77,0,
Internal,22.06,26.23,22.22,External,19.84,23.82,19.78,0,
Internal,22.02,26.31,22.22,External,19.80,23.86,19.76,0,
Internal,21.98,26.28,22.22,External,19.77,23.84,19.75,0,
Internal,21.98,26.28,22.25,External,19.80,23.95,19.80,0,
Internal,22.02,26.27,22.17,External,19.80,23.99,19.70,0,
Internal,21.98,26.31,22.27,External,19.80,24.05,19.77,0,
Internal,21.98,26.31,22.22,External,19.71,23.99,19.72,0,
Internal,22.05,26.28,22.22,External,19.77,23.88,19.66,0,
Internal,22.02,26.28,22.20,External,19.78,23.81,19.64,0,
Internal,22.05,26.33,22.22,External,19.77,23.80,19.65,0,
Internal,21.97,26.31,22.20,External,19.75,23.79,19.59,0,
Internal,22.02,26.31,22.25,External,19.72,23.84,19.64,0,
Internal,22.06,26.28,22.22,External,19.76,23.89,19.66,0,
Internal,21.98,26.31,22.22,External,19.65,23.98,19.67,0,
Internal,22.02,26.23,22.20,External,19.72,23.82,19.59,0,
Internal,22.02,26.28,22.22,External,19.64,23.79,19.59,0,
Internal,22.05,26.28,22.25,External,19.69,23.70,19.60,1,
Internal,21.97,26.31,22.22,External,19.64,23.73,19.60,1,
Internal,22.05,26.28,22.25,External,19.64,23.66,19.60,1,
Internal,22.05,26.27,22.25,External,19.70,23.68,19.60,1,
Internal,22.02,26.27,22.22,External,19.67,23.71,19.54,1,
Internal,22.05,26.27,22.27,External,19.69,23.71,19.60,0,
Internal,21.97,26.28,22.27,External,19.56,23.77,19.56,0,
Internal,21.98,26.28,22.25,External,19.60,23.80,19.56,0,
Internal,22.02,26.27,22.25,External,19.53,23.75,19.54,0,
Internal,22.05,26.33,22.25,External,19.55,23.70,19.51,0,
Internal,22.05,26.31,22.25,External,19.59,23.69,19.51,0,
Internal,21.98,26.27,22.22,External,19.55,23.64,19.49,0,
Internal,22.02,26.33,22.27,External,19.61,23.64,19.53,0,
Internal,22.06,26.28,22.25,External,19.65,23.53,19.48,0,
Internal,22.05,26.33,22.30,External,19.67,23.55,19.53,0,
Internal,22.06,26.36,22.27,External,19.70,23.57,19.53,0,
Internal,22.06,26.36,22.25,External,19.66,23.57,19.52,0,
Internal,22.02,26.31,22.27,External,19.65,23.57,19.56,0,
Internal,22.05,26.33,22.30,External,19.67,23.58,19.54,0,
Internal,22.06,26.39,22.30,External,19.66,23.73,19.59,0,
Internal,22.06,26.31,22.25,External,19.64,23.71,19.51,0,
Internal,22.06,26.33,22.25,External,19.66,23.68,19.51,0,
Internal,22.06,26.36,22.33,External,19.60,23.73,19.58,0,
Internal,22.06,26.33,22.30,External,19.59,23.81,19.55,0,
Internal,22.02,26.36,22.27,External,19.53,23.82,19.54,0,
Internal,22.05,26.33,22.30,External,19.62,23.79,19.60,0,
Internal,22.06,26.31,22.25,External,19.69,23.77,18.88,0,
Internal,22.06,26.36,22.22,External,19.72,23.80,19.54,0,
Internal,22.05,26.36,22.27,External,19.64,23.81,19.60,0,
Internal,22.05,26.39,22.22,External,19
