102.5,1472174620,598,20.00,2.52,3.30,0
102.5,1472174653,19077,20.00,2.74,3.18,0
102.5,1472174654,19077,20.00,2.74,3.18,0
102.5,1472174655,19077,20.00,2.74,3.18,0
102.5,1472174656,19077,20.00,2.74,3.18,0
102.5,1472174657,19077,20.00,2.74,3.18,0
102.5,1472174658,19077,20.00,2.74,3.18,0
102.5,1472174660,19077,20.00,2.74,3.18,1
102.5,1472174661,19077,20.00,2.74,3.18,1
102.5,1472174662,19077,20.00,2.74,3.18,1
102.5,1472174663,19077,20.00,2.74,3.18,1
102.5,1472174664,19077,20.00,2.74,3.18,1
102.5,1472174666,19077,20.00,2.74,3.18,2
102.5,1472174667,19077,20.00,2.74,3.18,2
102.5,1472174668,19077,20.00,2.74,3.18,2
102.5,1472174669,19077,20.00,2.74,3.18,2
102.5,1472174670,19077,20.00,2.74,3.18,2
102.5,1472174672,19077,20.00,2.74,3.18,3
102.5,1472174673,19077,20.00,2.74,3.18,3
102.5,1472174674,19077,20.00,2.74,3.18,3
102.5,1472174675,19077,20.00,2.74,3.18,3
102.5,1472174679,18048,22.00,2.83,3.26,0
102.5,1472174680,18048,22.00,2.83,3.26,1
102.5,1472174681,18048,22.00,2.83,3.26,1
102.5,1472174682,18048,22.00,2.83,3.26,1
102.5,1472174683,18048,22.00,2.83,3.26,1
102.5,1472174684,18048,22.00,2.83,3.26,1
102.5,1472174686,18048,22.00,2.83,3.26,2
102.5,1472174687,18048,22.00,2.83,3.26,2
102.5,1472174688,18048,22.00,2.83,3.26,2
102.5,1472174689,18048,22.00,2.83,3.26,2
102.5,1472174690,18048,22.00,2.83,3.26,2
102.5,1472174691,18048,22.00,2.83,3.26,2
102.5,1472174693,18048,22.00,2.83,3.26,3
102.5,1472174695,18048,22.00,2.83,3.26,3
102.5,1472174696,18048,22.00,2.83,3.26,3
102.5,1472174697,18048,22.00,2.83,3.26,3
102.5,1472174698,18048,22.00,2.83,3.26,3
102.5,1472174699,18048,22.00,2.83,3.26,4
102.5,1472174700,18048,22.00,2.83,3.26,4
102.5,1472174701,18048,22.00,2.83,3.26,4
102.5,1472174702,18048,22.00,2.83,3.26,4
102.5,1472174703,18048,22.00,2.83,3.26,4
102.5,1472174704,18048,22.00,2.83,3.26,4
102.5,1472174770,6760,85.00,2.52,3.30,0
102.5,1472174837,10093,92.00,2.52,3.30,0
102.5,1472174902,4493,68.00,2.52,3.30,0
102.5,1472174592,2282,54.00,2.52,3.30,0
102.5,1472174656,1459,45.00,2.52,3.30,0
102.5,1472174719,1101,38.00,2.52,3.30,0
102.5,1472174782,898,34.00,2.52,3.30,0
102.5,1472174845,792,32.00,2.53,3.30,0
102.5,1472174908,733,30.00,2.53,3.30,0
102.5,1472174971,709,28.00,2.52,3.30,0
102.5,1472175034,676,28.00,2.53,3.30,0
102.5,1472175097,652,26.00,2.53,3.30,0
102.5,1472175160,638,26.00,2.53,3.30,0
102.5,1472175223,628,26.00,2.53,3.30,0
102.5,1472175285,618,24.00,2.53,3.30,0
102.5,1472175348,612,24.00,2.53,3.30,0
102.5,1472175411,608,24.00,2.53,3.30,0
102.5,1472175474,602,23.00,2.53,3.30,0
102.5,1472175536,600,23.00,2.53,3.30,0
102.5,1472175599,598,22.00,2.53,3.30,0
102.5,1472175662,598,23.00,2.53,3.30,0
102.5,1472175724,598,23.00,2.53,3.30,0
102.5,1472175787,598,23.00,2.53,3.30,0
102.5,1472175850,597,22.00,2.52,3.30,0
