101_9,1464755434,423,15.00,3.07,3.30,0
101_9,1464756427,429,15.00,3.11,3.30,0
101_9,1464757421,427,15.00,3.11,3.30,0
101_9,1464758415,427,14.00,3.12,3.30,0
101_9,1464759408,425,14.00,3.11,3.30,0
101_9,1464760402,428,14.00,3.12,3.30,0
101_9,1464761395,429,14.00,3.12,3.30,0
101_9,1464762389,429,14.00,3.12,3.30,0
101_9,1464763382,426,14.00,3.12,3.30,0
101_9,1464764375,429,14.00,3.11,3.30,0
101_9,1464765369,426,14.00,3.12,3.30,0
101_9,1464766362,426,14.00,3.12,3.30,0
101_9,1464767355,429,14.00,3.12,3.30,0
101_9,1464768348,425,14.00,3.12,3.30,0
101_9,1464769342,425,13.00,3.11,3.30,0
101_9,1464770335,429,14.00,3.12,3.30,0
101_9,1464771328,428,14.00,3.11,3.30,0
101_9,1464772321,428,13.00,3.12,3.30,0
101_9,1464773314,428,14.00,3.11,3.30,0
101_9,1464774308,425,13.00,3.11,3.30,0
101_9,1464775301,428,13.00,3.11,3.30,0
101_9,1464776294,428,14.00,3.11,3.30,0
101_9,1464777287,429,13.00,3.11,3.30,0
101_9,1464778280,425,13.00,3.11,3.30,0
101_9,1464779274,428,13.00,3.12,3.30,0
101_9,1464780267,427,14.00,3.12,3.30,0
101_9,1464781260,428,13.00,3.11,3.30,0
101_9,1464782253,428,13.00,3.12,3.30,0
101_9,1464783246,428,13.00,3.11,3.30,0
101_9,1464784239,428,13.00,3.12,3.30,0
101_9,1464785233,427,13.00,3.11,3.30,0
101_9,1464786226,425,13.00,3.12,3.30,0
101_9,1464787219,425,13.00,3.12,3.30,0
101_9,1464788212,425,14.00,3.12,3.30,0
101_9,1464789205,428,13.00,3.11,3.30,0
101_9,1464790198,428,13.00,3.11,3.30,0
101_9,1464791191,428,13.00,3.11,3.30,0
101_9,1464792184,428,13.00,3.11,3.30,0
101_9,1464793178,428,13.00,3.12,3.30,0
101_9,1464794171,426,13.00,3.11,3.30,0
101_9,1464795164,428,13.00,3.11,3.30,0
101_9,1464796157,428,13.00,3.12,3.30,0
101_9,1464797150,428,13.00,3.12,3.30,0
101_9,1464798143,427,13.00,3.12,3.30,0
101_9,1464799136,425,13.00,3.12,3.30,0
101_9,1464800129,425,13.00,3.12,3.30,0
101_9,1464801122,426,13.00,3.11,3.30,0
101_9,1464802115,427,13.00,3.12,3.30,0
101_9,1464803109,426,13.00,3.12,3.30,0
101_9,1464804102,426,13.00,3.11,3.30,0
101_9,1464805095,428,13.00,3.12,3.30,0
101_9,1464806088,425,14.00,3.12,3.30,0
101_9,1464807081,425,14.00,3.11,3.30,0
101_9,1464808075,452,14.00,3.12,3.30,0
101_9,1464809068,429,14.00,3.11,3.30,0
