1,19.89,19.87,19.89,1
2,19.91,19.86,19.98,1
3,19.93,19.87,19.87,1
4,19.93,19.80,19.75,1
5,19.94,19.86,19.58,1
6,19.98,19.78,19.38,1
7,19.91,19.71,19.19,0
8,19.86,19.72,19.14,0
9,19.80,19.69,19.25,0
10,19.84,19.67,19.25,0
11,19.80,19.72,19.43,0
12,19.91,19.67,19.49,0
13,19.91,19.66,19.58,0
14,20.02,19.73,19.71,0
15,19.98,19.67,19.70,0
16,19.96,19.69,19.72,0
17,20.00,19.72,19.76,0
18,20.02,19.67,19.80,0
19,20.05,19.72,19.87,0
20,20.15,19.72,19.99,0
21,20.20,19.76,20.06,0
22,20.20,19.73,20.12,0
23,20.29,19.72,20.12,0
24,20.34,19.82,20.20,0
25,20.44,19.76,20.22,0
26,20.40,19.77,20.30,0
27,20.43,19.78,20.30,0
28,20.47,19.84,20.34,0
29,20.53,19.75,20.29,0
30,20.55,19.76,20.34,0
31,20.53,19.84,20.39,0
32,20.59,19.80,20.46,0
33,20.59,19.91,20.41,0
34,20.57,19.80,20.51,0
35,20.55,19.84,20.50,0
36,20.62,19.87,20.52,0
37,20.63,19.84,20.47,0
38,20.64,19.84,20.55,0
39,20.67,19.95,20.55,0
40,20.63,19.91,20.55,0
41,20.67,19.91,20.59,0
42,20.66,19.96,20.61,0
43,20.70,19.94,20.59,0
44,20.74,19.99,20.66,0
45,20.66,20.02,20.62,0
46,20.62,20.02,20.62,0
47,20.73,19.93,20.59,0
48,20.70,20.00,20.63,0
49,20.77,20.02,20.64,0
50,20.74,20.08,20.57,0
51,20.70,20.06,20.64,0
52,20.67,20.04,20.59,0
53,20.74,20.04,20.52,0
54,20.77,20.02,20.55,0
55,20.67,20.09,20.57,0
56,20.64,20.08,20.63,0
57,20.72,20.04,20.59,0
58,20.70,20.06,20.57,0
59,20.70,20.08,20.57,0
60,20.67,20.12,20.62,0
61,20.68,20.12,20.59,0
62,20.68,20.09,20.59,0
63,20.74,20.15,20.55,0
64,20.70,20.05,20.59,0
65,20.72,20.24,20.59,0
66,20.70,20.12,20.57,0
67,20.62,20.10,20.57,0
68,20.67,20.10,20.59,0
69,20.64,20.12,20.53,0
70,20.66,20.15,20.51,0
71,20.68,20.20,20.57,0
72,20.73,20.20,20.55,0
73,20.67,20.16,20.52,0
74,20.59,20.12,20.57,0
75,20.66,20.16,20.52,0
76,20.62,20.15,20.52,0
77,20.66,20.16,20.50,0
78,20.61,20.10,20.47,0
79,20.67,20.05,20.50,0
80,20.63,20.15,20.47,0
81,20.57,20.16,20.45,0
82,20.64,20.20,20.50,0
83,20.63,20.10,20.47,0
84,20.62,20.20,20.50,0
85,20.59,20.17,20.50,0
86,20.63,20.16,20.46,0
87,20.55,20.18,20.51,0
88,20.59,20.16,20.50,0
89,20.55,20.16,20.41,0
90,20.61,20.17,20.47,0
91,20.55,20.10,20.47,0
92,20.55,20.12,20.50,0
93,20.59,20.18,20.48,0
94,20.55,20.15,20.47,0
95,20.59,20.12,20.44,0
96,20.59,20.06,20.46,0
97,20.52,20.18,20.47,0
98,20.59,20.16,20.43,0
99,20.52,20.13,20.44,0
100,20.59,20.16,20.46,0
101,20.55,20.09,20.46,0
102,20.55,20.16,20.39,0
103,20.48,20.12,20.47,0
104,20.51,20.17,20.47,0
105,20.50,20.15,20.41,0
106,20.48,20.20,20.39,0
107,20.52,20.15,20.40,0
108,20.50,20.16,20.41,0
109,20.48,20.17,20.41,0
110,20.50,20.17,20.44,0
111,20.48,20.12,20.34,0
112,20.43,20.15,20.37,0
113,20.47,20.15,20.35,0
114,20.43,20.15,20.40,0
115,20.52,20.05,20.44,0
116,20.50,20.15,20.39,0
117,20.44,20.15,20.39,0
118,20.45,20.15,20.37,0
119,20.44,20.17,20.34,0
120,20.51,20.12,20.35,0
121,20.41,20.15,20.33,0
122,20.47,20.17,20.34,0
123,20.48,20.11,20.37,0
124,20.37,20.08,20.39,0
125,20.44,20.12,20.35,0
126,20.48,20.15,20.40,0
127,20.47,20.17,20.33,0
128,20.43,20.18,20.31,0
129,20.45,20.12,20.37,0
130,20.41,20.18,20.31,0
131,20.43,20.18,20.30,0
132,20.41,20.16,20.35,0
133,20.45,20.13,20.28,0
134,20.41,20.12,20.37,0
135,20.47,20.12,20.37,0
136,20.46,20.17,20.34,0
137,20.43,20.12,20.37,0
138,20.43,20.09,20.31,0
139,20.37,20.12,20.30,0
140,20.40,20.09,20.29,0
141,20.41,20.11,20.30,0
142,20.45,20.10,20.30,0
143,20.39,20.18,20.31,0
144,20.41,20.09,20.29,0
145,20.37,20.05,20.31,0
146,20.41,20.16,20.33,0
147,20.37,20.09,20.31,0
148,20.43,20.11,20.29,0
149,20.39,20.12,20.29,0
150,20.35,20.08,20.35,0
151,20.41,20.12,20.29,0
152,20.35,20.10,20.31,0
153,20.40,20.05,20.31,0
154,20.39,20.12,20.37,0
155,20.35,20.11,20.35,0
156,20.39,20.13,20.28,0
157,20.35,20.12,20.26,0
158,20.39,20.11,20.34,0
159,20.37,20.12,20.28,0
160,20.34,20.08,20.33,0
161,20.34,20.11,20.29,0
162,20.35,20.16,20.30,0
163,20.34,20.13,20.26,0
164,20.37,20.12,20.31,0
165,20.30,20.16,20.23,0
166,20.35,20.10,20.33,0
167,20.31,20.11,20.29,0
168,20.37,20.09,20.23,0
169,20.31,20.13,20.29,0
170,20.34,20.08,20.24,0
171,20.31,20.10,20.31,0
172,20.34,20.10,20.26,0
173,20.34,20.10,20.31,0
174,20.34,20.08,20.28,0
175,20.34,20.05,20.28,0
176,20.30,20.13,20.29,0
177,20.34,20.15,20.28,0
178,20.31,20.10,20.28,0
179,20.34,20.10,20.23,0
180,20.29,20.12,20.30,0
181,20.34,20.06,20.23,0
182,20.29,20.11,20.29,0
183,20.30,20.10,20.24,0
184,20.29,20.08,20.27,0
185,20.26,20.16,20.30,0
186,20.34,20.15,20.28,0
187,20.34,20.12,20.23,0
188,20.29,20.09,20.26,0
189,20.30,20.09,20.29,0
190,20.28,20.12,20.29,0
191,20.28,20.06,20.24,0
192,20.29,20.12,20.20,0
193,20.28,20.06,20.24,0
194,20.28,20.04,20.27,0
195,20.28,20.08,20.27,0
196,20.33,20.09,20.23,0
197,20.29,20.06,20.23,0
198,20.27,19.99,20.29,0
199,20.28,20.06,20.24,0
200,20.26,20.15,20.20,0
201,20.29,20.08,20.24,0
202,20.24,20.12,20.29,0
203,20.28,20.08,20.27,0
204,20.28,20.08,20.23,0
205,20.23,20.08,20.28,0
206,20.27,20.08,20.20,0
207,20.27,20.08,20.29,0
208,20.29,20.09,20.26,0
209,20.28,20.02,20.16,0
210,20.20,20.08,20.22,0
211,20.27,20.02,20.20,0
212,20.23,19.99,20.26,0
213,20.27,20.06,20.28,0
214,20.26,20.04,20.23,0
215,20.27,20.08,20.22,0
216,20.26,20.02,20.26,0
217,20.26,20.09,20.20,0
218,20.26,20.11,20.24,0
219,20.24,20.08,20.23,0
220,20.27,20.02,20.22,0
221,20.20,20.06,20.23,0
222,20.29,20.06,20.23,0
223,20.26,20.02,20.20,0
224,20.27,20.05,20.17,0
225,20.27,20.02,20.20,0
226,20.20,20.12,20.20,0
227,20.26,20.05,20.24,0
228,20.20,20.06,20.24,0
229,20.17,20.06,20.22,0
230,20.20,20.08,20.23,0
231,20.20,20.00,20.17,0
232,20.20,20.06,20.23,0
233,20.23,20.06,20.16,0
234,20.20,20.05,20.26,0
235,20.28,20.06,20.18,0
