17.51, 17.75, 17.55, 21.86, 22.41, 21.84, 
17.48, 17.73, 17.48, 21.94, 22.48, 21.81, 
17.50, 17.75, 17.47, 22.05, 22.61, 21.86, 
17.40, 17.74, 17.44, 22.06, 22.70, 21.86, 
17.44, 17.70, 17.48, 22.14, 22.77, 21.97, 
17.37, 17.74, 17.50, 22.17, 22.86, 22.02, 
17.37, 17.74, 17.44, 22.22, 22.94, 21.97, 
17.37, 17.80, 17.39, 22.30, 23.05, 21.98, 
17.35, 17.81, 17.37, 22.34, 23.12, 21.98, 
17.28, 17.80, 17.48, 22.34, 23.17, 22.12, 
17.29, 17.83, 17.46, 22.41, 23.22, 22.12, 
17.31, 17.86, 17.47, 22.48, 23.30, 22.17, 
17.37, 17.79, 17.42, 22.50, 23.27, 22.17, 
17.39, 17.84, 17.42, 22.58, 23.33, 22.17, 
17.42, 17.84, 17.47, 22.58, 23.34, 22.25, 
17.35, 17.84, 17.45, 22.58, 23.34, 22.22, 
17.45, 17.86, 17.47, 22.62, 23.37, 22.27, 
17.45, 17.86, 17.47, 22.62, 23.37, 22.27, 
17.37, 17.86, 17.52, 22.62, 23.37, 22.34, 
17.40, 17.92, 17.52, 22.69, 23.41, 22.34, 
17.48, 17.92, 17.50, 22.66, 23.41, 22.34, 
17.50, 17.95, 17.50, 22.69, 23.41, 22.34, 
17.51, 17.98, 17.50, 22.69, 23.42, 22.34, 
17.55, 17.92, 17.55, 22.70, 23.34, 22.41, 
17.59, 17.96, 17.57, 22.69, 23.34, 22.42, 
17.57, 17.98, 17.55, 22.66, 23.34, 22.41, 
17.52, 18.00, 17.59, 22.61, 23.34, 22.42, 
17.57, 18.00, 17.59, 22.61, 23.34, 22.45, 
17.62, 18.05, 17.59, 22.66, 23.33, 22.42, 
17.68, 18.01, 17.62, 22.66, 23.25, 22.45, 
17.59, 18.02, 17.61, 22.58, 23.25, 22.45, 
17.70, 18.07, 17.62, 22.62, 23.25, 22.45, 
17.62, 18.02, 17.57, 22.55, 23.19, 22.41, 
17.72, 18.05, 17.72, 22.61, 23.17, 22.53, 
17.66, 18.03, 17.63, 22.58, 23.12, 22.45, 
17.63, 18.05, 17.66, 22.53, 23.14, 22.45, 
17.77, 18.03, 17.68, 22.53, 23.06, 22.45, 
17.74, 18.08, 17.72, 22.53, 23.09, 22.50, 
17.81, 18.11, 17.66, 22.53, 23.06, 22.42, 
17.81, 18.05, 17.70, 22.50, 22.98, 22.45, 
17.68, 18.07, 17.66, 22.45, 22.98, 22.41, 
17.79, 18.08, 17.70, 22.42, 22.97, 22.45, 
17.75, 18.11, 17.73, 22.41, 22.94, 22.45, 
17.75, 18.11, 17.79, 22.41, 22.89, 22.50, 
17.73, 18.05, 17.73, 22.34, 22.83, 22.42, 
17.81, 18.11, 17.73, 22.41, 22.86, 22.42, 
17.77, 18.09, 17.74, 22.34, 22.81, 22.41, 
17.83, 18.12, 17.80, 22.33, 22.81, 22.45, 
17.75, 18.12, 17.75, 22.27, 22.78, 22.41, 
17.77, 18.09, 17.74, 22.27, 22.73, 22.37, 
17.84, 18.13, 17.72, 22.33, 22.73, 22.34, 
17.83, 18.13, 17.70, 22.27, 22.73, 22.33, 
17.87, 18.11, 17.79, 22.25, 22.69, 22.37, 
17.85, 18.05, 17.72, 22.30, 22.62, 22.34, 
17.80, 18.13, 17.81, 22.22, 22.69, 22.41, 
17.83, 18.05, 17.80, 22.22, 22.62, 22.37, 
17.85, 18.05, 17.75, 22.25, 22.66, 22.34, 
17.80, 18.05, 17.79, 22.22, 22.69, 22.37, 
17.81, 18.05, 17.74, 22.25, 22.70, 22.33, 
17.72, 18.05, 17.72, 22.22, 22.73, 22.33, 
17.70, 18.01, 17.70, 22.25, 22.77, 22.33, 
17.64, 17.98, 17.70, 22.22, 22.77, 22.34, 
17.77, 17.92, 17.64, 22.33, 22.77, 22.30, 
17.64, 18.01, 17.66, 22.27, 22.89, 22.34, 
17.70, 17.98, 17.63, 22.33, 22.89, 22.33, 
17.74, 18.00, 17.62, 22.37, 22.97, 22.34, 
17.63, 17.95, 17.59, 22.34, 22.98, 22.33, 
17.66, 18.01, 17.66, 22.41, 23.05, 22.41, 
17.64, 18.05, 17.70, 22.42, 23.12, 22.42, 
17.59, 17.94, 17.62, 22.37, 23.05, 22.37, 
17.63, 17.98, 17.61, 22.42, 23.09, 22.37, 
17.64, 18.01, 17.66, 22.48, 23.12, 22.45, 
17.59, 18.02, 17.64, 22.48, 23.17, 22.42, 
17.61, 18.00, 17.63, 22.50, 23.17, 22.42, 
17.62, 18.05, 17.63, 22.53, 23.22, 22.42, 
17.59, 18.00, 17.63, 22.48, 23.17, 22.42, 
17.66, 18.02, 17.70, 22.53, 23.19, 22.48, 
17.70, 18.03, 17.67, 22.53, 23.19, 22.48, 
17.64, 18.08, 17.70, 22.53, 23.22, 22.50, 
17.59, 18.05, 17.68, 22.50, 23.17, 22.50, 
17.77, 18.03, 17.67, 22.61, 23.19, 22.48, 
17.70, 18.08, 17.67, 22.53, 23.22, 22.48, 
17.70, 18.09, 17.74, 22.53, 23.19, 22.53, 
17.70, 18.05, 17.70, 22.53, 23.14, 22.50, 
17.70, 18.08, 17.67, 22.55, 23.14, 22.48, 
17.81, 18.08, 17.63, 22.58, 23.14, 22.45, 
17.70, 18.12, 17.70, 22.50, 23.14, 22.50, 
17.63, 18.11, 17.75, 22.45, 23.09, 22.53, 
17.80, 18.07, 17.70, 22.50, 23.05, 22.50, 
17.77, 18.09, 17.72, 22.48, 23.06, 22.50, 
17.74, 18.12, 17.73, 22.45, 23.06, 22.50, 
17.84, 18.08, 17.77, 22.53, 22.98, 22.53, 
17.86, 18.13, 17.73, 22.50, 23.02, 22.48, 
17.85, 18.14, 17.73, 22.48, 23.02, 22.48, 
17.79, 18.13, 17.77, 22.42, 22.97, 22.48, 
17.79, 18.16, 17.74, 22.41, 22.97, 22.45, 
17.87, 18.13, 17.77, 22.45, 22.91, 22.48, 
17.86, 18.11, 17.74, 22.42, 22.86, 22.45, 
17.81, 18.16, 17.80, 22.37, 22.89, 22.50, 
17.89, 18.19, 17.79, 22.37, 22.89, 22.48, 
17.87, 18.12, 17.77, 22.37, 22.81, 22.42, 
17.86, 18.13, 17.81, 22.34, 22.81, 22.45, 
17.83, 18.13, 17.83, 22.34, 22.78, 22.48, 
17.84, 18.16, 17.77, 22.30, 22.77, 22.42, 
17.85, 18.19, 17.80, 22.27, 22.78, 22.42, 
17.94, 18.20, 17.77, 22.30, 22.77, 22.41, 
17.87, 18.24, 17.81, 22.25, 22.77, 22.42, 
17.90, 18.23, 17.80, 22.30, 22.73, 22.42, 
17.83, 18.20, 17.81, 22.25, 22.69, 22.42, 
17.83, 18.18, 17.81, 22.22, 22.66, 22.37, 
17.87, 18.25, 17.83, 22.22, 22.70, 22.41, 
17.85, 18.18, 17.84, 22.20, 22.62, 22.41, 
17.87, 18.23, 17.83, 22.17, 22.66, 22.37, 
17.92, 18.23, 17.83, 22.20, 22.61, 22.34, 
17.91, 18.19, 17.91, 22.20, 22.58, 22.42, 
17.89, 18.16, 17.89, 22.17, 22.55, 22.41, 
17.92, 18.22, 17.86, 22.17, 22.61, 22.37, 
17.92, 18.13, 17.77, 22.17, 22.55, 22.30, 
17.85, 18.13, 17.79, 22.17, 22.58, 22.30, 
17.95, 18.13, 17.77, 22.17, 22.58, 22.30, 
17.89, 18.09, 17.74, 22.14, 22.61, 22.27, 
17.87, 18.13, 17.77, 22.20, 22.66, 22.30, 
17.80, 18.08, 17.74, 22.17, 22.66, 22.30, 
17.77, 18.08, 17.70, 22.17, 22.70, 22.27, 
17.79, 18.02, 17.72, 22.22, 22.70, 22.30, 
17.72, 18.02, 17.70, 22.20, 22.77, 22.30, 
17.74, 18.00, 17.73, 22.25, 22.78, 22.34, 
17.75, 18.07, 17.66, 22.27, 22.86, 22.27, 
17.66, 17.98, 17.66, 22.25, 22.81, 22.30, 
17.68, 18.03, 17.72, 22.30, 22.91, 22.34, 
17.68, 18.02, 17.70, 22.34, 22.91, 22.34, 
17.68, 17.98, 17.67, 22.37, 22.94, 22.33, 
17.70, 18.02, 17.67, 22.41, 22.97, 22.33, 
17.70, 18.02, 17.72, 22.45, 22.98, 22.41, 
17.64, 18.02, 17.66, 22.41, 22.98, 22.34, 
17.70, 18.09, 17.66, 22.42, 23.05, 22.34, 
17.67, 18.11, 17.68, 22.42, 23.05, 22.37, 
17.74, 18.01, 17.72, 22.45, 22.98, 22.41, 
17.74, 18.11, 17.68, 22.45, 23.06, 22.37, 
17.70, 18.09, 17.64, 22.41, 23.05, 22.33, 
17.74, 18.13, 17.72, 22.48, 23.09, 22.42, 
17.72, 18.13, 17.72, 22.42, 23.05, 22.42, 
17.73, 18.14, 17.68, 22.45, 23.06, 22.37, 
17.74, 18.14, 17.77, 22.50, 23.05, 22.45, 
17.77, 18.05, 17.77, 22.45, 22.94, 22.45, 
17.77, 18.13, 17.68, 22.41, 23.02, 22.37, 
17.75, 18.13, 17.77, 22.45, 22.98, 22.45, 
17.77, 18.16, 17.77, 22.42, 22.98, 22.42, 
17.80, 18.12, 17.79, 22.42, 22.94, 22.45, 
17.74, 18.16, 17.73, 22.37, 22.97, 22.42, 
17.83, 18.12, 17.80, 22.41, 22.89, 22.45, 
17.79, 18.20, 17.74, 22.41, 22.97, 22.42, 
17.87, 18.14, 17.77, 22.41, 22.89, 22.42, 
17.79, 18.14, 17.80, 22.34, 22.86, 22.45, 
17.83, 18.16, 17.77, 22.37, 22.86, 22.42, 
17.89, 18.13, 17.75, 22.37, 22.81, 22.41, 
17.85, 18.16, 17.77, 22.34, 22.81, 22.41, 
